GeneID	Module	ParentDir			black	2476
evm.TU.HIC_ASM_15.1607	red	85				
evm.TU.HIC_ASM_15.1890	red	85				
evm.TU.HIC_ASM_15.1964	red	85				
evm.TU.HIC_ASM_15.431	red	85				
evm.TU.HIC_ASM_16.1217	red	85				
evm.TU.HIC_ASM_16.1402	red	85				
evm.TU.HIC_ASM_16.580	red	85				
evm.TU.HIC_ASM_16.934	red	85				
evm.TU.HIC_ASM_16.976	red	85				
evm.TU.HIC_ASM_17.1134	red	85				
evm.TU.HIC_ASM_17.296	red	85				
evm.TU.HIC_ASM_17.439	red	85				
evm.TU.HIC_ASM_18.1024	red	85				
evm.TU.HIC_ASM_18.133	red	85				
evm.TU.HIC_ASM_18.291	red	85				
evm.TU.HIC_ASM_18.35	red	85				
evm.TU.HIC_ASM_2.1148	red	85				
evm.TU.HIC_ASM_2.1179	red	85				
evm.TU.HIC_ASM_2.41	red	85				
evm.TU.HIC_ASM_2.616	red	85				
evm.TU.HIC_ASM_2.720	red	85				
evm.TU.HIC_ASM_2.993	red	85				
evm.TU.HIC_ASM_2.994	red	85				
evm.TU.HIC_ASM_2.995	red	85				
evm.TU.HIC_ASM_3.905	red	85				
evm.TU.HIC_ASM_4.1047	red	85				
evm.TU.HIC_ASM_4.1519	red	85				
evm.TU.HIC_ASM_4.235	red	85				
evm.TU.HIC_ASM_4.236	red	85				
evm.TU.HIC_ASM_4.753	red	85				
evm.TU.HIC_ASM_4.754	red	85				
evm.TU.HIC_ASM_4.803	red	85				
evm.TU.HIC_ASM_5.451	red	85				
evm.TU.HIC_ASM_5.638	red	85				
evm.TU.HIC_ASM_5.655	red	85				
evm.TU.HIC_ASM_5.818	red	85				
evm.TU.HIC_ASM_6.1454	red	85				
evm.TU.HIC_ASM_6.1573	red	85				
evm.TU.HIC_ASM_6.1813	red	85				
evm.TU.HIC_ASM_6.1960	red	85				
evm.TU.HIC_ASM_6.2023	red	85				
evm.TU.HIC_ASM_6.2135	red	85				
evm.TU.HIC_ASM_6.2182	red	85				
evm.TU.HIC_ASM_6.2246	red	85				
evm.TU.HIC_ASM_6.2248	red	85				
evm.TU.HIC_ASM_6.2612	red	85				
evm.TU.HIC_ASM_6.2809	red	85				
evm.TU.HIC_ASM_6.2961	red	85				
evm.TU.HIC_ASM_6.2998	red	85				
evm.TU.HIC_ASM_6.3724	red	85				
evm.TU.HIC_ASM_6.3858	red	85				
evm.TU.HIC_ASM_6.3930	red	85				
evm.TU.HIC_ASM_6.3984	red	85				
evm.TU.HIC_ASM_6.4	red	85				
evm.TU.HIC_ASM_6.776	red	85				
evm.TU.HIC_ASM_6.82	red	85				
evm.TU.HIC_ASM_6.87	red	85				
evm.TU.HIC_ASM_7.1089	red	85				
evm.TU.HIC_ASM_7.1119	red	85				
evm.TU.HIC_ASM_7.1285	red	85				
evm.TU.HIC_ASM_7.276	red	85				
evm.TU.HIC_ASM_7.277	red	85				
evm.TU.HIC_ASM_7.533	red	85				
evm.TU.HIC_ASM_7.805	red	85				
evm.TU.HIC_ASM_8.1655	red	85				
evm.TU.HIC_ASM_8.1873	red	85				
evm.TU.HIC_ASM_8.1876	red	85				
evm.TU.HIC_ASM_8.2071	red	85				
evm.TU.HIC_ASM_8.808	red	85				
evm.TU.HIC_ASM_8.915	red	85				
evm.TU.HIC_ASM_8.933	red	85				
evm.TU.HIC_ASM_8.978	red	85				
evm.TU.HIC_ASM_9.1232	red	85				
evm.TU.HIC_ASM_9.446	red	85				
evm.TU.HIC_ASM_9.975	red	85				
evm.TU.ORIGINAL_113.64	red	85				
evm.TU.ORIGINAL_435__FRAGMENT_2.1	red	85				
PB.3163	red	85				
PB.412	red	85				
PB.8317	red	85				
evm.TU.FRAGSCAFF_104__FRAGMENT_1.8	brown	85				
evm.TU.FRAGSCAFF_17__FRAGMENT_2.17	brown	85				
evm.TU.FRAGSCAFF_17__FRAGMENT_2.23	brown	85				
evm.TU.FRAGSCAFF_17__FRAGMENT_2.24	brown	85				
evm.TU.FRAGSCAFF_21__FRAGMENT_1.19	brown	85				
evm.TU.FRAGSCAFF_27__FRAGMENT_2.25	brown	85				
evm.TU.FRAGSCAFF_27__FRAGMENT_2.3	brown	85				
evm.TU.FRAGSCAFF_29__FRAGMENT_4.1	brown	85				
evm.TU.FRAGSCAFF_29__FRAGMENT_4.31	brown	85				
evm.TU.FRAGSCAFF_44__FRAGMENT_2.22	brown	85				
evm.TU.FRAGSCAFF_44__FRAGMENT_2.23	brown	85				
evm.TU.FRAGSCAFF_44__FRAGMENT_2.40	brown	85				
evm.TU.FRAGSCAFF_47__FRAGMENT_3.10	brown	85				
evm.TU.FRAGSCAFF_47__FRAGMENT_3.23	brown	85				
evm.TU.FRAGSCAFF_57__FRAGMENT_2.8	brown	85				
evm.TU.HIC_ASM_0.1015	brown	85				
evm.TU.HIC_ASM_0.115	brown	85				
evm.TU.HIC_ASM_0.195	brown	85				
evm.TU.HIC_ASM_0.198	brown	85				
evm.TU.HIC_ASM_0.200	brown	85				
evm.TU.HIC_ASM_0.209	brown	85				
evm.TU.HIC_ASM_0.210	brown	85				
evm.TU.HIC_ASM_0.235	brown	85				
evm.TU.HIC_ASM_0.253	brown	85				
evm.TU.HIC_ASM_0.306	brown	85				
evm.TU.HIC_ASM_0.342	brown	85				
evm.TU.HIC_ASM_0.435	brown	85				
evm.TU.HIC_ASM_0.509	brown	85				
evm.TU.HIC_ASM_0.529	brown	85				
evm.TU.HIC_ASM_0.543	brown	85				
evm.TU.HIC_ASM_0.585	brown	85				
evm.TU.HIC_ASM_0.590	brown	85				
evm.TU.HIC_ASM_0.601	brown	85				
evm.TU.HIC_ASM_0.620	brown	85				
evm.TU.HIC_ASM_0.625	brown	85				
evm.TU.HIC_ASM_0.755	brown	85				
evm.TU.HIC_ASM_0.78	brown	85				
evm.TU.HIC_ASM_0.82	brown	85				
evm.TU.HIC_ASM_0.899	brown	85				
evm.TU.HIC_ASM_0.935	brown	85				
evm.TU.HIC_ASM_0.98	brown	85				
evm.TU.HIC_ASM_1.1019	brown	85				
evm.TU.HIC_ASM_1.110	brown	85				
evm.TU.HIC_ASM_1.1107	brown	85				
evm.TU.HIC_ASM_1.1297	brown	85				
evm.TU.HIC_ASM_1.1444	brown	85				
evm.TU.HIC_ASM_1.1475	brown	85				
evm.TU.HIC_ASM_1.1488	brown	85				
evm.TU.HIC_ASM_1.1668	brown	85				
evm.TU.HIC_ASM_1.167	brown	85				
evm.TU.HIC_ASM_1.1774	brown	85				
evm.TU.HIC_ASM_1.1793	brown	85				
evm.TU.HIC_ASM_1.1850	brown	85				
evm.TU.HIC_ASM_1.1872	brown	85				
evm.TU.HIC_ASM_1.1988	brown	85				
evm.TU.HIC_ASM_1.1995	brown	85				
evm.TU.HIC_ASM_1.2029	brown	85				
evm.TU.HIC_ASM_1.2220	brown	85				
evm.TU.HIC_ASM_1.2231	brown	85				
evm.TU.HIC_ASM_1.226	brown	85				
evm.TU.HIC_ASM_1.2536	brown	85				
evm.TU.HIC_ASM_1.2595	brown	85				
evm.TU.HIC_ASM_1.2596	brown	85				
evm.TU.HIC_ASM_1.26	brown	85				
evm.TU.HIC_ASM_1.2680	brown	85				
evm.TU.HIC_ASM_1.2683	brown	85				
evm.TU.HIC_ASM_1.291	brown	85				
evm.TU.HIC_ASM_1.310	brown	85				
evm.TU.HIC_ASM_1.336	brown	85				
evm.TU.HIC_ASM_1.422	brown	85				
evm.TU.HIC_ASM_1.681	brown	85				
evm.TU.HIC_ASM_1.696	brown	85				
evm.TU.HIC_ASM_1.768	brown	85				
evm.TU.HIC_ASM_1.90	brown	85				
evm.TU.HIC_ASM_1.93	brown	85				
evm.TU.HIC_ASM_10.102	brown	85				
evm.TU.HIC_ASM_10.1078	brown	85				
evm.TU.HIC_ASM_10.108	brown	85				
evm.TU.HIC_ASM_10.1088	brown	85				
evm.TU.HIC_ASM_10.109	brown	85				
evm.TU.HIC_ASM_10.112	brown	85				
evm.TU.HIC_ASM_10.1132	brown	85				
evm.TU.HIC_ASM_10.1147	brown	85				
evm.TU.HIC_ASM_10.1180	brown	85				
evm.TU.HIC_ASM_10.312	brown	85				
evm.TU.HIC_ASM_10.323	brown	85				
evm.TU.HIC_ASM_10.371	brown	85				
evm.TU.HIC_ASM_10.437	brown	85				
evm.TU.HIC_ASM_10.521	brown	85				
evm.TU.HIC_ASM_10.576	brown	85				
evm.TU.HIC_ASM_10.798	brown	85				
evm.TU.HIC_ASM_10.800	brown	85				
evm.TU.HIC_ASM_10.803	brown	85				
evm.TU.HIC_ASM_10.830	brown	85				
evm.TU.HIC_ASM_10.865	brown	85				
evm.TU.HIC_ASM_10.909	brown	85				
evm.TU.HIC_ASM_10.97	brown	85				
evm.TU.HIC_ASM_10.99	brown	85				
evm.TU.HIC_ASM_11.1029	brown	85				
evm.TU.HIC_ASM_11.106	brown	85				
evm.TU.HIC_ASM_11.1163	brown	85				
evm.TU.HIC_ASM_11.1240	brown	85				
evm.TU.HIC_ASM_11.1304	brown	85				
evm.TU.HIC_ASM_11.1405	brown	85				
evm.TU.HIC_ASM_11.208	brown	85				
evm.TU.HIC_ASM_11.282	brown	85				
evm.TU.HIC_ASM_11.425	brown	85				
evm.TU.HIC_ASM_11.510	brown	85				
evm.TU.HIC_ASM_11.511	brown	85				
evm.TU.HIC_ASM_11.699	brown	85				
evm.TU.HIC_ASM_11.736	brown	85				
evm.TU.HIC_ASM_11.737	brown	85				
evm.TU.HIC_ASM_11.961	brown	85				
evm.TU.HIC_ASM_12.1198	brown	85				
evm.TU.HIC_ASM_12.1201	brown	85				
evm.TU.HIC_ASM_12.1310	brown	85				
evm.TU.HIC_ASM_12.1351	brown	85				
evm.TU.HIC_ASM_12.137	brown	85				
evm.TU.HIC_ASM_12.138	brown	85				
evm.TU.HIC_ASM_12.16	brown	85				
evm.TU.HIC_ASM_12.166	brown	85				
evm.TU.HIC_ASM_12.206	brown	85				
evm.TU.HIC_ASM_12.238	brown	85				
evm.TU.HIC_ASM_12.260	brown	85				
evm.TU.HIC_ASM_12.31	brown	85				
evm.TU.HIC_ASM_12.312	brown	85				
evm.TU.HIC_ASM_12.41	brown	85				
evm.TU.HIC_ASM_12.509	brown	85				
evm.TU.HIC_ASM_12.53	brown	85				
evm.TU.HIC_ASM_12.578	brown	85				
evm.TU.HIC_ASM_12.678	brown	85				
evm.TU.HIC_ASM_12.727	brown	85				
evm.TU.HIC_ASM_12.800	brown	85				
evm.TU.HIC_ASM_12.807	brown	85				
evm.TU.HIC_ASM_12.811	brown	85				
evm.TU.HIC_ASM_12.814	brown	85				
evm.TU.HIC_ASM_12.825	brown	85				
evm.TU.HIC_ASM_13.1001	brown	85				
evm.TU.HIC_ASM_13.1142	brown	85				
evm.TU.HIC_ASM_13.1196	brown	85				
evm.TU.HIC_ASM_13.1197	brown	85				
evm.TU.HIC_ASM_13.1198	brown	85				
evm.TU.HIC_ASM_13.1216	brown	85				
evm.TU.HIC_ASM_13.1265	brown	85				
evm.TU.HIC_ASM_13.1266	brown	85				
evm.TU.HIC_ASM_13.1293	brown	85				
evm.TU.HIC_ASM_13.1298	brown	85				
evm.TU.HIC_ASM_13.1327	brown	85				
evm.TU.HIC_ASM_13.1335	brown	85				
evm.TU.HIC_ASM_13.1391	brown	85				
evm.TU.HIC_ASM_13.2	brown	85				
evm.TU.HIC_ASM_13.220	brown	85				
evm.TU.HIC_ASM_13.284	brown	85				
evm.TU.HIC_ASM_13.353	brown	85				
evm.TU.HIC_ASM_13.363	brown	85				
evm.TU.HIC_ASM_13.405	brown	85				
evm.TU.HIC_ASM_13.426	brown	85				
evm.TU.HIC_ASM_13.532	brown	85				
evm.TU.HIC_ASM_13.551	brown	85				
evm.TU.HIC_ASM_13.603	brown	85				
evm.TU.HIC_ASM_13.652	brown	85				
evm.TU.HIC_ASM_13.756	brown	85				
evm.TU.HIC_ASM_13.80	brown	85				
evm.TU.HIC_ASM_13.912	brown	85				
evm.TU.HIC_ASM_14.1173	brown	85				
evm.TU.HIC_ASM_14.1175	brown	85				
evm.TU.HIC_ASM_14.1187	brown	85				
evm.TU.HIC_ASM_14.133	brown	85				
evm.TU.HIC_ASM_14.142	brown	85				
evm.TU.HIC_ASM_14.201	brown	85				
evm.TU.HIC_ASM_14.213	brown	85				
evm.TU.HIC_ASM_14.280	brown	85				
evm.TU.HIC_ASM_14.288	brown	85				
evm.TU.HIC_ASM_14.342	brown	85				
evm.TU.HIC_ASM_14.372	brown	85				
evm.TU.HIC_ASM_14.376	brown	85				
evm.TU.HIC_ASM_14.446	brown	85				
evm.TU.HIC_ASM_14.449	brown	85				
evm.TU.HIC_ASM_14.480	brown	85				
evm.TU.HIC_ASM_14.492	brown	85				
evm.TU.HIC_ASM_14.54	brown	85				
evm.TU.HIC_ASM_14.569	brown	85				
evm.TU.HIC_ASM_14.58	brown	85				
evm.TU.HIC_ASM_14.627	brown	85				
evm.TU.HIC_ASM_14.643	brown	85				
evm.TU.HIC_ASM_14.772	brown	85				
evm.TU.HIC_ASM_14.820	brown	85				
evm.TU.HIC_ASM_14.892	brown	85				
evm.TU.HIC_ASM_14.893	brown	85				
evm.TU.HIC_ASM_14.977	brown	85				
evm.TU.HIC_ASM_15.1026	brown	85				
evm.TU.HIC_ASM_15.1075	brown	85				
evm.TU.HIC_ASM_15.1224	brown	85				
evm.TU.HIC_ASM_15.1232	brown	85				
evm.TU.HIC_ASM_15.1328	brown	85				
evm.TU.HIC_ASM_15.1402	brown	85				
evm.TU.HIC_ASM_15.1670	brown	85				
evm.TU.HIC_ASM_15.1683	brown	85				
evm.TU.HIC_ASM_15.1751	brown	85				
evm.TU.HIC_ASM_15.1901	brown	85				
evm.TU.HIC_ASM_15.2010	brown	85				
evm.TU.HIC_ASM_15.2172	brown	85				
evm.TU.HIC_ASM_15.2196	brown	85				
evm.TU.HIC_ASM_15.2256	brown	85				
evm.TU.HIC_ASM_15.2311	brown	85				
evm.TU.HIC_ASM_15.2341	brown	85				
evm.TU.HIC_ASM_15.2386	brown	85				
evm.TU.HIC_ASM_15.2480	brown	85				
evm.TU.HIC_ASM_15.2504	brown	85				
evm.TU.HIC_ASM_15.2515	brown	85				
evm.TU.HIC_ASM_15.2533	brown	85				
evm.TU.HIC_ASM_15.2579	brown	85				
evm.TU.HIC_ASM_15.2639	brown	85				
evm.TU.HIC_ASM_15.2735	brown	85				
evm.TU.HIC_ASM_15.296	brown	85				
evm.TU.HIC_ASM_15.529	brown	85				
evm.TU.HIC_ASM_15.532	brown	85				
evm.TU.HIC_ASM_15.545	brown	85				
evm.TU.HIC_ASM_15.562	brown	85				
evm.TU.HIC_ASM_15.785	brown	85				
evm.TU.HIC_ASM_15.860	brown	85				
evm.TU.HIC_ASM_15.90	brown	85				
evm.TU.HIC_ASM_15.941	brown	85				
evm.TU.HIC_ASM_15.942	brown	85				
evm.TU.HIC_ASM_16.1039	brown	85				
evm.TU.HIC_ASM_16.1113	brown	85				
evm.TU.HIC_ASM_16.1115	brown	85				
evm.TU.HIC_ASM_16.1314	brown	85				
evm.TU.HIC_ASM_16.1371	brown	85				
evm.TU.HIC_ASM_16.1375	brown	85				
evm.TU.HIC_ASM_16.183	brown	85				
evm.TU.HIC_ASM_16.249	brown	85				
evm.TU.HIC_ASM_16.291	brown	85				
evm.TU.HIC_ASM_16.302	brown	85				
evm.TU.HIC_ASM_16.306	brown	85				
evm.TU.HIC_ASM_16.308	brown	85				
evm.TU.HIC_ASM_16.649	brown	85				
evm.TU.HIC_ASM_16.676	brown	85				
evm.TU.HIC_ASM_16.699	brown	85				
evm.TU.HIC_ASM_16.784	brown	85				
evm.TU.HIC_ASM_16.937	brown	85				
evm.TU.HIC_ASM_16.964	brown	85				
evm.TU.HIC_ASM_17.1106	brown	85				
evm.TU.HIC_ASM_17.1136	brown	85				
evm.TU.HIC_ASM_17.1161	brown	85				
evm.TU.HIC_ASM_17.1237	brown	85				
evm.TU.HIC_ASM_17.1266	brown	85				
evm.TU.HIC_ASM_17.1267	brown	85				
evm.TU.HIC_ASM_17.1268	brown	85				
evm.TU.HIC_ASM_17.1453	brown	85				
evm.TU.HIC_ASM_17.1501	brown	85				
evm.TU.HIC_ASM_17.281	brown	85				
evm.TU.HIC_ASM_17.324	brown	85				
evm.TU.HIC_ASM_17.338	brown	85				
evm.TU.HIC_ASM_17.368	brown	85				
evm.TU.HIC_ASM_17.483	brown	85				
evm.TU.HIC_ASM_17.510	brown	85				
evm.TU.HIC_ASM_17.530	brown	85				
evm.TU.HIC_ASM_17.565	brown	85				
evm.TU.HIC_ASM_17.654	brown	85				
evm.TU.HIC_ASM_17.830	brown	85				
evm.TU.HIC_ASM_17.847	brown	85				
evm.TU.HIC_ASM_17.909	brown	85				
evm.TU.HIC_ASM_17.95	brown	85				
evm.TU.HIC_ASM_18.1093	brown	85				
evm.TU.HIC_ASM_18.1181	brown	85				
evm.TU.HIC_ASM_18.1205	brown	85				
evm.TU.HIC_ASM_18.1212	brown	85				
evm.TU.HIC_ASM_18.248	brown	85				
evm.TU.HIC_ASM_18.349	brown	85				
evm.TU.HIC_ASM_18.42	brown	85				
evm.TU.HIC_ASM_18.420	brown	85				
evm.TU.HIC_ASM_18.430	brown	85				
evm.TU.HIC_ASM_18.51	brown	85				
evm.TU.HIC_ASM_18.590	brown	85				
evm.TU.HIC_ASM_18.591	brown	85				
evm.TU.HIC_ASM_18.593	brown	85				
evm.TU.HIC_ASM_18.64	brown	85				
evm.TU.HIC_ASM_18.733	brown	85				
evm.TU.HIC_ASM_18.788	brown	85				
evm.TU.HIC_ASM_18.94	brown	85				
evm.TU.HIC_ASM_18.946	brown	85				
evm.TU.HIC_ASM_18.947	brown	85				
evm.TU.HIC_ASM_2.1029	brown	85				
evm.TU.HIC_ASM_2.1033	brown	85				
evm.TU.HIC_ASM_2.1212	brown	85				
evm.TU.HIC_ASM_2.1221	brown	85				
evm.TU.HIC_ASM_2.1300	brown	85				
evm.TU.HIC_ASM_2.1330	brown	85				
evm.TU.HIC_ASM_2.158	brown	85				
evm.TU.HIC_ASM_2.345	brown	85				
evm.TU.HIC_ASM_2.353	brown	85				
evm.TU.HIC_ASM_2.394	brown	85				
evm.TU.HIC_ASM_2.402	brown	85				
evm.TU.HIC_ASM_2.447	brown	85				
evm.TU.HIC_ASM_2.467	brown	85				
evm.TU.HIC_ASM_2.49	brown	85				
evm.TU.HIC_ASM_2.539	brown	85				
evm.TU.HIC_ASM_2.540	brown	85				
evm.TU.HIC_ASM_2.556	brown	85				
evm.TU.HIC_ASM_2.559	brown	85				
evm.TU.HIC_ASM_2.655	brown	85				
evm.TU.HIC_ASM_2.664	brown	85				
evm.TU.HIC_ASM_2.698	brown	85				
evm.TU.HIC_ASM_2.893	brown	85				
evm.TU.HIC_ASM_2.924	brown	85				
evm.TU.HIC_ASM_2.979	brown	85				
evm.TU.HIC_ASM_3.1004	brown	85				
evm.TU.HIC_ASM_3.1052	brown	85				
evm.TU.HIC_ASM_3.1091	brown	85				
evm.TU.HIC_ASM_3.1109	brown	85				
evm.TU.HIC_ASM_3.1131	brown	85				
evm.TU.HIC_ASM_3.1172	brown	85				
evm.TU.HIC_ASM_3.1183	brown	85				
evm.TU.HIC_ASM_3.1184	brown	85				
evm.TU.HIC_ASM_3.1239	brown	85				
evm.TU.HIC_ASM_3.1246	brown	85				
evm.TU.HIC_ASM_3.1250	brown	85				
evm.TU.HIC_ASM_3.1318	brown	85				
evm.TU.HIC_ASM_3.1319	brown	85				
evm.TU.HIC_ASM_3.1322	brown	85				
evm.TU.HIC_ASM_3.1333	brown	85				
evm.TU.HIC_ASM_3.1445	brown	85				
evm.TU.HIC_ASM_3.162	brown	85				
evm.TU.HIC_ASM_3.167	brown	85				
evm.TU.HIC_ASM_3.1679	brown	85				
evm.TU.HIC_ASM_3.1680	brown	85				
evm.TU.HIC_ASM_3.2017	brown	85				
evm.TU.HIC_ASM_3.2018	brown	85				
evm.TU.HIC_ASM_3.2047	brown	85				
evm.TU.HIC_ASM_3.2076	brown	85				
evm.TU.HIC_ASM_3.243	brown	85				
evm.TU.HIC_ASM_3.329	brown	85				
evm.TU.HIC_ASM_3.425	brown	85				
evm.TU.HIC_ASM_3.492	brown	85				
evm.TU.HIC_ASM_3.50	brown	85				
evm.TU.HIC_ASM_3.507	brown	85				
evm.TU.HIC_ASM_3.630	brown	85				
evm.TU.HIC_ASM_3.66	brown	85				
evm.TU.HIC_ASM_3.71	brown	85				
evm.TU.HIC_ASM_3.728	brown	85				
evm.TU.HIC_ASM_3.729	brown	85				
evm.TU.HIC_ASM_3.773	brown	85				
evm.TU.HIC_ASM_3.853	brown	85				
evm.TU.HIC_ASM_3.871	brown	85				
evm.TU.HIC_ASM_4.1012	brown	85				
evm.TU.HIC_ASM_4.1198	brown	85				
evm.TU.HIC_ASM_4.134	brown	85				
evm.TU.HIC_ASM_4.143	brown	85				
evm.TU.HIC_ASM_4.1461	brown	85				
evm.TU.HIC_ASM_4.1486	brown	85				
evm.TU.HIC_ASM_4.171	brown	85				
evm.TU.HIC_ASM_4.176	brown	85				
evm.TU.HIC_ASM_4.223	brown	85				
evm.TU.HIC_ASM_4.224	brown	85				
evm.TU.HIC_ASM_4.249	brown	85				
evm.TU.HIC_ASM_4.357	brown	85				
evm.TU.HIC_ASM_4.376	brown	85				
evm.TU.HIC_ASM_4.424	brown	85				
evm.TU.HIC_ASM_4.462	brown	85				
evm.TU.HIC_ASM_4.571	brown	85				
evm.TU.HIC_ASM_4.594	brown	85				
evm.TU.HIC_ASM_4.639	brown	85				
evm.TU.HIC_ASM_4.705	brown	85				
evm.TU.HIC_ASM_4.859	brown	85				
evm.TU.HIC_ASM_4.889	brown	85				
evm.TU.HIC_ASM_4.93	brown	85				
evm.TU.HIC_ASM_4.930	brown	85				
evm.TU.HIC_ASM_4.948	brown	85				
evm.TU.HIC_ASM_5.1038	brown	85				
evm.TU.HIC_ASM_5.1367	brown	85				
evm.TU.HIC_ASM_5.357	brown	85				
evm.TU.HIC_ASM_5.520	brown	85				
evm.TU.HIC_ASM_5.522	brown	85				
evm.TU.HIC_ASM_5.529	brown	85				
evm.TU.HIC_ASM_5.693	brown	85				
evm.TU.HIC_ASM_5.716	brown	85				
evm.TU.HIC_ASM_5.751	brown	85				
evm.TU.HIC_ASM_5.776	brown	85				
evm.TU.HIC_ASM_5.86	brown	85				
evm.TU.HIC_ASM_5.890	brown	85				
evm.TU.HIC_ASM_5.953	brown	85				
evm.TU.HIC_ASM_6.10	brown	85				
evm.TU.HIC_ASM_6.1020	brown	85				
evm.TU.HIC_ASM_6.1180	brown	85				
evm.TU.HIC_ASM_6.1207	brown	85				
evm.TU.HIC_ASM_6.1213	brown	85				
evm.TU.HIC_ASM_6.1241	brown	85				
evm.TU.HIC_ASM_6.1279	brown	85				
evm.TU.HIC_ASM_6.1358	brown	85				
evm.TU.HIC_ASM_6.1446	brown	85				
evm.TU.HIC_ASM_6.1451	brown	85				
evm.TU.HIC_ASM_6.1521	brown	85				
evm.TU.HIC_ASM_6.1528	brown	85				
evm.TU.HIC_ASM_6.1544	brown	85				
evm.TU.HIC_ASM_6.1577	brown	85				
evm.TU.HIC_ASM_6.1622	brown	85				
evm.TU.HIC_ASM_6.1652	brown	85				
evm.TU.HIC_ASM_6.1704	brown	85				
evm.TU.HIC_ASM_6.1718	brown	85				
evm.TU.HIC_ASM_6.1772	brown	85				
evm.TU.HIC_ASM_6.1943	brown	85				
evm.TU.HIC_ASM_6.197	brown	85				
evm.TU.HIC_ASM_6.2072	brown	85				
evm.TU.HIC_ASM_6.2101	brown	85				
evm.TU.HIC_ASM_6.2230	brown	85				
evm.TU.HIC_ASM_6.2254	brown	85				
evm.TU.HIC_ASM_6.2278	brown	85				
evm.TU.HIC_ASM_6.2279	brown	85				
evm.TU.HIC_ASM_6.2347	brown	85				
evm.TU.HIC_ASM_6.2658	brown	85				
evm.TU.HIC_ASM_6.2663	brown	85				
evm.TU.HIC_ASM_6.2683	brown	85				
evm.TU.HIC_ASM_6.2776	brown	85				
evm.TU.HIC_ASM_6.2782	brown	85				
evm.TU.HIC_ASM_6.2874	brown	85				
evm.TU.HIC_ASM_6.2917	brown	85				
evm.TU.HIC_ASM_6.2978	brown	85				
evm.TU.HIC_ASM_6.2979	brown	85				
evm.TU.HIC_ASM_6.2993	brown	85				
evm.TU.HIC_ASM_6.3028	brown	85				
evm.TU.HIC_ASM_6.3268	brown	85				
evm.TU.HIC_ASM_6.3357	brown	85				
evm.TU.HIC_ASM_6.3423	brown	85				
evm.TU.HIC_ASM_6.3511	brown	85				
evm.TU.HIC_ASM_6.3535	brown	85				
evm.TU.HIC_ASM_6.3618	brown	85				
evm.TU.HIC_ASM_6.3657	brown	85				
evm.TU.HIC_ASM_6.3672	brown	85				
evm.TU.HIC_ASM_6.3778	brown	85				
evm.TU.HIC_ASM_6.3830	brown	85				
evm.TU.HIC_ASM_6.3890	brown	85				
evm.TU.HIC_ASM_6.3903	brown	85				
evm.TU.HIC_ASM_6.3917	brown	85				
evm.TU.HIC_ASM_6.3921	brown	85				
evm.TU.HIC_ASM_6.3992	brown	85				
evm.TU.HIC_ASM_6.3993	brown	85				
evm.TU.HIC_ASM_6.4072	brown	85				
evm.TU.HIC_ASM_6.4132	brown	85				
evm.TU.HIC_ASM_6.4152	brown	85				
evm.TU.HIC_ASM_6.4154	brown	85				
evm.TU.HIC_ASM_6.4155	brown	85				
evm.TU.HIC_ASM_6.4167	brown	85				
evm.TU.HIC_ASM_6.525	brown	85				
evm.TU.HIC_ASM_6.529	brown	85				
evm.TU.HIC_ASM_6.56	brown	85				
