GeneID	Module	ParentDir		black	37
evm.TU.FRAGSCAFF_72__FRAGMENT_4.2	purple	98			
evm.TU.HIC_ASM_0.286	purple	98			
evm.TU.HIC_ASM_0.53	purple	98			
evm.TU.HIC_ASM_0.583	purple	98			
evm.TU.HIC_ASM_0.774	purple	98			
evm.TU.HIC_ASM_0.910	purple	98			
evm.TU.HIC_ASM_1.133	purple	98			
evm.TU.HIC_ASM_1.1597	purple	98			
evm.TU.HIC_ASM_1.1794	purple	98			
evm.TU.HIC_ASM_1.2575	purple	98			
evm.TU.HIC_ASM_10.276	purple	98			
evm.TU.HIC_ASM_10.522	purple	98			
evm.TU.HIC_ASM_11.21	purple	98			
evm.TU.HIC_ASM_12.1016	purple	98			
evm.TU.HIC_ASM_12.1257	purple	98			
evm.TU.HIC_ASM_12.255	purple	98			
evm.TU.HIC_ASM_12.316	purple	98			
evm.TU.HIC_ASM_14.1194	purple	98			
evm.TU.HIC_ASM_14.287	purple	98			
evm.TU.HIC_ASM_14.94	purple	98			
evm.TU.HIC_ASM_15.1380	purple	98			
evm.TU.HIC_ASM_15.145	purple	98			
evm.TU.HIC_ASM_15.1982	purple	98			
evm.TU.HIC_ASM_15.359	purple	98			
evm.TU.HIC_ASM_15.698	purple	98			
evm.TU.HIC_ASM_16.1226	purple	98			
evm.TU.HIC_ASM_16.1384	purple	98			
evm.TU.HIC_ASM_16.451	purple	98			
evm.TU.HIC_ASM_17.108	purple	98			
evm.TU.HIC_ASM_17.1239	purple	98			
evm.TU.HIC_ASM_17.168	purple	98			
evm.TU.HIC_ASM_18.1006	purple	98			
evm.TU.HIC_ASM_18.1007	purple	98			
evm.TU.HIC_ASM_18.968	purple	98			
evm.TU.HIC_ASM_2.812	purple	98			
evm.TU.HIC_ASM_3.1076	purple	98			
evm.TU.HIC_ASM_3.151	purple	98			
evm.TU.HIC_ASM_3.1870	purple	98			
evm.TU.HIC_ASM_3.70	purple	98			
