GeneID	Module	ParentDir			black	53
evm.TU.HIC_ASM_5.442	pink	100				
evm.TU.HIC_ASM_5.50	pink	100				
evm.TU.HIC_ASM_5.692	pink	100				
evm.TU.HIC_ASM_6.2529	pink	100				
evm.TU.HIC_ASM_6.26	pink	100				
evm.TU.HIC_ASM_7.1420	pink	100				
evm.TU.HIC_ASM_8.1457	pink	100				
evm.TU.HIC_ASM_8.1809	pink	100				
evm.TU.HIC_ASM_8.638	pink	100				
evm.TU.HIC_ASM_9.366	pink	100				
evm.TU.HIC_ASM_9.969	pink	100				
PB.21997	pink	100				
PB.3109	pink	100				
PB.23269	pink	100				
PB.1180	pink	100				
PB.20023	pink	100				
evm.TU.FRAGSCAFF_36.5	red	100				
evm.TU.FRAGSCAFF_52__FRAGMENT_3.2	red	100				
evm.TU.FRAGSCAFF_57__FRAGMENT_2.37	red	100				
evm.TU.HIC_ASM_0.774	red	100				
evm.TU.HIC_ASM_0.910	red	100				
evm.TU.HIC_ASM_1.133	red	100				
evm.TU.HIC_ASM_1.1597	red	100				
evm.TU.HIC_ASM_1.1794	red	100				
evm.TU.HIC_ASM_1.2575	red	100				
evm.TU.HIC_ASM_10.276	red	100				
evm.TU.HIC_ASM_12.1016	red	100				
evm.TU.HIC_ASM_12.255	red	100				
evm.TU.HIC_ASM_14.287	red	100				
evm.TU.HIC_ASM_15.145	red	100				
evm.TU.HIC_ASM_15.698	red	100				
evm.TU.HIC_ASM_17.108	red	100				
evm.TU.HIC_ASM_17.1239	red	100				
evm.TU.HIC_ASM_18.968	red	100				
evm.TU.HIC_ASM_2.812	red	100				
evm.TU.HIC_ASM_3.1076	red	100				
evm.TU.HIC_ASM_6.2751	red	100				
evm.TU.HIC_ASM_6.3875	red	100				
evm.TU.HIC_ASM_6.4024	red	100				
evm.TU.HIC_ASM_6.634	red	100				
evm.TU.HIC_ASM_7.1626	red	100				
evm.TU.HIC_ASM_7.2008	red	100				
evm.TU.HIC_ASM_7.682	red	100				
evm.TU.HIC_ASM_7.787	red	100				
evm.TU.HIC_ASM_8.1816	red	100				
evm.TU.HIC_ASM_8.469	red	100				
evm.TU.HIC_ASM_8.526	red	100				
evm.TU.ORIGINAL_247__FRAGMENT_2.53	red	100				
PB.3397	red	100				
PB.10895	red	100				
PB.13518	red	100				
evm.TU.FRAGSCAFF_44__FRAGMENT_2.45	green	100				
evm.TU.FRAGSCAFF_57__FRAGMENT_2.42	green	100				
evm.TU.FRAGSCAFF_70__FRAGMENT_2.1	green	100				
evm.TU.FRAGSCAFF_78__FRAGMENT_1.7	green	100				
evm.TU.HIC_ASM_0.102	green	100				
evm.TU.HIC_ASM_0.243	green	100				
evm.TU.HIC_ASM_0.247	green	100				
evm.TU.HIC_ASM_0.257	green	100				
evm.TU.HIC_ASM_0.612	green	100				
evm.TU.HIC_ASM_0.797	green	100				
evm.TU.HIC_ASM_1.1051	green	100				
evm.TU.HIC_ASM_1.1442	green	100				
evm.TU.HIC_ASM_1.1608	green	100				
evm.TU.HIC_ASM_1.1884	green	100				
evm.TU.HIC_ASM_1.189	green	100				
evm.TU.HIC_ASM_1.2035	green	100				
evm.TU.HIC_ASM_1.2201	green	100				
evm.TU.HIC_ASM_1.2420	green	100				
evm.TU.HIC_ASM_1.565	green	100				
evm.TU.HIC_ASM_1.862	green	100				
evm.TU.HIC_ASM_10.219	green	100				
evm.TU.HIC_ASM_10.315	green	100				
evm.TU.HIC_ASM_10.476	green	100				
evm.TU.HIC_ASM_10.491	green	100				
evm.TU.HIC_ASM_10.495	green	100				
evm.TU.HIC_ASM_10.619	green	100				
evm.TU.HIC_ASM_11.1175	green	100				
evm.TU.HIC_ASM_11.1310	green	100				
evm.TU.HIC_ASM_11.1313	green	100				
evm.TU.HIC_ASM_11.1334	green	100				
evm.TU.HIC_ASM_11.2	green	100				
evm.TU.HIC_ASM_11.22	green	100				
evm.TU.HIC_ASM_11.695	green	100				
evm.TU.HIC_ASM_11.72	green	100				
evm.TU.HIC_ASM_11.885	green	100				
evm.TU.HIC_ASM_12.1184	green	100				
evm.TU.HIC_ASM_12.196	green	100				
evm.TU.HIC_ASM_12.221	green	100				
evm.TU.HIC_ASM_12.77	green	100				
evm.TU.HIC_ASM_12.973	green	100				
evm.TU.HIC_ASM_13.1116	green	100				
evm.TU.HIC_ASM_13.1252	green	100				
evm.TU.HIC_ASM_13.337	green	100				
evm.TU.HIC_ASM_14.1066	green	100				
evm.TU.HIC_ASM_14.271	green	100				
evm.TU.HIC_ASM_14.285	green	100				
evm.TU.HIC_ASM_14.485	green	100				
evm.TU.HIC_ASM_14.670	green	100				
evm.TU.HIC_ASM_14.744	green	100				
evm.TU.HIC_ASM_14.786	green	100				
evm.TU.HIC_ASM_15.1267	green	100				
evm.TU.HIC_ASM_15.1271	green	100				
evm.TU.HIC_ASM_15.1637	green	100				
evm.TU.HIC_ASM_15.169	green	100				
evm.TU.HIC_ASM_15.2245	green	100				
evm.TU.HIC_ASM_15.2309	green	100				
evm.TU.HIC_ASM_15.2339	green	100				
evm.TU.HIC_ASM_15.2516	green	100				
evm.TU.HIC_ASM_15.533	green	100				
evm.TU.HIC_ASM_16.1194	green	100				
evm.TU.HIC_ASM_16.1403	green	100				
evm.TU.HIC_ASM_16.192	green	100				
evm.TU.HIC_ASM_16.327	green	100				
evm.TU.HIC_ASM_16.329	green	100				
evm.TU.HIC_ASM_16.431	green	100				
evm.TU.HIC_ASM_16.503	green	100				
evm.TU.HIC_ASM_16.539	green	100				
evm.TU.HIC_ASM_16.674	green	100				
evm.TU.HIC_ASM_16.688	green	100				
evm.TU.HIC_ASM_16.989	green	100				
evm.TU.HIC_ASM_17.1026	green	100				
evm.TU.HIC_ASM_17.1349	green	100				
evm.TU.HIC_ASM_17.1402	green	100				
evm.TU.HIC_ASM_17.1438	green	100				
evm.TU.HIC_ASM_17.432	green	100				
evm.TU.HIC_ASM_17.617	green	100				
evm.TU.HIC_ASM_17.901	green	100				
evm.TU.HIC_ASM_18.392	green	100				
evm.TU.HIC_ASM_18.864	green	100				
evm.TU.HIC_ASM_2.1042	green	100				
evm.TU.HIC_ASM_2.1045	green	100				
evm.TU.HIC_ASM_2.236	green	100				
evm.TU.HIC_ASM_2.409	green	100				
evm.TU.HIC_ASM_2.576	green	100				
evm.TU.HIC_ASM_2.794	green	100				
evm.TU.HIC_ASM_3.1245	green	100				
evm.TU.HIC_ASM_3.136	green	100				
evm.TU.HIC_ASM_3.142	green	100				
evm.TU.HIC_ASM_3.1799	green	100				
evm.TU.HIC_ASM_3.181	green	100				
evm.TU.HIC_ASM_3.1998	green	100				
evm.TU.HIC_ASM_3.411	green	100				
evm.TU.HIC_ASM_3.477	green	100				
evm.TU.HIC_ASM_3.538	green	100				
evm.TU.HIC_ASM_3.617	green	100				
evm.TU.HIC_ASM_3.917	green	100				
evm.TU.HIC_ASM_4.1405	green	100				
evm.TU.HIC_ASM_4.1515	green	100				
evm.TU.HIC_ASM_4.1523	green	100				
evm.TU.HIC_ASM_4.1688	green	100				
evm.TU.HIC_ASM_4.1715	green	100				
evm.TU.HIC_ASM_4.1740	green	100				
evm.TU.HIC_ASM_4.294	green	100				
evm.TU.HIC_ASM_4.414	green	100				
evm.TU.HIC_ASM_4.475	green	100				
evm.TU.HIC_ASM_4.561	green	100				
evm.TU.HIC_ASM_4.770	green	100				
evm.TU.HIC_ASM_4.875	green	100				
evm.TU.HIC_ASM_5.186	green	100				
evm.TU.HIC_ASM_5.260	green	100				
evm.TU.HIC_ASM_5.458	green	100				
evm.TU.HIC_ASM_5.885	green	100				
evm.TU.HIC_ASM_6.1219	green	100				
evm.TU.HIC_ASM_6.1438	green	100				
evm.TU.HIC_ASM_6.1507	green	100				
evm.TU.HIC_ASM_6.1640	green	100				
evm.TU.HIC_ASM_6.177	green	100				
evm.TU.HIC_ASM_6.1957	green	100				
evm.TU.HIC_ASM_6.1993	green	100				
evm.TU.HIC_ASM_6.200	green	100				
evm.TU.HIC_ASM_6.2095	green	100				
evm.TU.HIC_ASM_6.2098	green	100				
evm.TU.HIC_ASM_6.2164	green	100				
evm.TU.HIC_ASM_6.2283	green	100				
evm.TU.HIC_ASM_6.2386	green	100				
evm.TU.HIC_ASM_6.2534	green	100				
evm.TU.HIC_ASM_6.3034	green	100				
evm.TU.HIC_ASM_6.3035	green	100				
evm.TU.HIC_ASM_6.3091	green	100				
evm.TU.HIC_ASM_6.3100	green	100				
evm.TU.HIC_ASM_6.3122	green	100				
evm.TU.HIC_ASM_6.3161	green	100				
evm.TU.HIC_ASM_6.320	green	100				
evm.TU.HIC_ASM_6.3206	green	100				
evm.TU.HIC_ASM_6.3207	green	100				
evm.TU.HIC_ASM_6.3886	green	100				
evm.TU.HIC_ASM_6.3887	green	100				
evm.TU.HIC_ASM_6.3953	green	100				
evm.TU.HIC_ASM_6.4057	green	100				
evm.TU.HIC_ASM_6.4137	green	100				
evm.TU.HIC_ASM_7.105	green	100				
evm.TU.HIC_ASM_7.18	green	100				
evm.TU.HIC_ASM_7.1829	green	100				
evm.TU.HIC_ASM_7.2022	green	100				
evm.TU.HIC_ASM_7.2083	green	100				
evm.TU.HIC_ASM_7.251	green	100				
evm.TU.HIC_ASM_7.470	green	100				
evm.TU.HIC_ASM_7.562	green	100				
evm.TU.HIC_ASM_7.58	green	100				
evm.TU.HIC_ASM_7.707	green	100				
evm.TU.HIC_ASM_7.890	green	100				
evm.TU.HIC_ASM_7.90	green	100				
evm.TU.HIC_ASM_7.904	green	100				
evm.TU.HIC_ASM_8.1101	green	100				
evm.TU.HIC_ASM_8.1182	green	100				
evm.TU.HIC_ASM_8.1212	green	100				
evm.TU.HIC_ASM_8.1425	green	100				
evm.TU.HIC_ASM_8.1435	green	100				
evm.TU.HIC_ASM_8.1575	green	100				
evm.TU.HIC_ASM_8.1638	green	100				
evm.TU.HIC_ASM_8.302	green	100				
evm.TU.HIC_ASM_8.363	green	100				
evm.TU.HIC_ASM_8.364	green	100				
evm.TU.HIC_ASM_8.476	green	100				
evm.TU.HIC_ASM_8.591	green	100				
evm.TU.HIC_ASM_8.685	green	100				
evm.TU.HIC_ASM_8.70	green	100				
evm.TU.HIC_ASM_8.889	green	100				
evm.TU.HIC_ASM_8.899	green	100				
evm.TU.HIC_ASM_9.1617	green	100				
evm.TU.HIC_ASM_9.168	green	100				
evm.TU.HIC_ASM_9.1762	green	100				
evm.TU.HIC_ASM_9.1849	green	100				
evm.TU.HIC_ASM_9.1868	green	100				
evm.TU.HIC_ASM_9.187	green	100				
evm.TU.HIC_ASM_9.1943	green	100				
evm.TU.HIC_ASM_9.203	green	100				
evm.TU.HIC_ASM_9.417	green	100				
evm.TU.HIC_ASM_9.670	green	100				
evm.TU.HIC_ASM_9.822	green	100				
evm.TU.ORIGINAL_130.5	green	100				
evm.TU.ORIGINAL_179__FRAGMENT_1.4	green	100				
evm.TU.ORIGINAL_247__FRAGMENT_1.11	green	100				
evm.TU.ORIGINAL_247__FRAGMENT_2.42	green	100				
evm.TU.ORIGINAL_247__FRAGMENT_2.50	green	100				
evm.TU.ORIGINAL_268.4	green	100				
evm.TU.ORIGINAL_320__FRAGMENT_2.1	green	100				
evm.TU.ORIGINAL_354.1	green	100				
evm.TU.ORIGINAL_355.20	green	100				
evm.TU.ORIGINAL_435__FRAGMENT_2.5	green	100				
evm.TU.ORIGINAL_437__FRAGMENT_2.19	green	100				
evm.TU.ORIGINAL_458.13	green	100				
evm.TU.ORIGINAL_471.3	green	100				
evm.TU.ORIGINAL_484__FRAGMENT_1.7	green	100				
evm.TU.ORIGINAL_484__FRAGMENT_2.11	green	100				
evm.TU.ORIGINAL_484__FRAGMENT_2.12	green	100				
evm.TU.ORIGINAL_488.3	green	100				
PB.2920	green	100				
PB.16383	green	100				
PB.17353	green	100				
PB.437	green	100				
PB.462	green	100				
PB.2816	green	100				
PB.15372	green	100				
PB.3963	green	100				
PB.23690	green	100				
PB.4234	green	100				
PB.15920	green	100				
evm.TU.FRAGSCAFF_75__FRAGMENT_3.80	turquoise	100				
evm.TU.HIC_ASM_0.44	turquoise	100				
evm.TU.HIC_ASM_1.1326	turquoise	100				
evm.TU.HIC_ASM_1.1552	turquoise	100				
evm.TU.HIC_ASM_1.1553	turquoise	100				
evm.TU.HIC_ASM_1.188	turquoise	100				
evm.TU.HIC_ASM_10.627	turquoise	100				
evm.TU.HIC_ASM_10.722	turquoise	100				
evm.TU.HIC_ASM_12.288	turquoise	100				
evm.TU.HIC_ASM_12.960	turquoise	100				
evm.TU.HIC_ASM_12.982	turquoise	100				
evm.TU.HIC_ASM_14.1005	turquoise	100				
evm.TU.HIC_ASM_14.651	turquoise	100				
evm.TU.HIC_ASM_15.1998	turquoise	100				
evm.TU.HIC_ASM_15.361	turquoise	100				
evm.TU.HIC_ASM_16.851	turquoise	100				
evm.TU.HIC_ASM_16.940	turquoise	100				
evm.TU.HIC_ASM_17.1240	turquoise	100				
evm.TU.HIC_ASM_18.316	turquoise	100				
evm.TU.HIC_ASM_3.1969	turquoise	100				
evm.TU.HIC_ASM_5.563	turquoise	100				
evm.TU.HIC_ASM_6.2160	turquoise	100				
evm.TU.HIC_ASM_6.2990	turquoise	100				
evm.TU.HIC_ASM_6.3416	turquoise	100				
evm.TU.HIC_ASM_6.3675	turquoise	100				
evm.TU.HIC_ASM_6.3969	turquoise	100				
evm.TU.HIC_ASM_7.1643	turquoise	100				
evm.TU.HIC_ASM_7.1774	turquoise	100				
evm.TU.HIC_ASM_7.1885	turquoise	100				
evm.TU.HIC_ASM_7.822	turquoise	100				
evm.TU.HIC_ASM_8.738	turquoise	100				
evm.TU.HIC_ASM_9.1797	turquoise	100				
evm.TU.HIC_ASM_9.242	turquoise	100				
PB.9590	turquoise	100				
evm.TU.HIC_ASM_0.2	yellow	100				
evm.TU.HIC_ASM_1.71	yellow	100				
evm.TU.HIC_ASM_1.969	yellow	100				
evm.TU.HIC_ASM_10.156	yellow	100				
evm.TU.HIC_ASM_12.1345	yellow	100				
evm.TU.HIC_ASM_12.211	yellow	100				
evm.TU.HIC_ASM_13.1192	yellow	100				
evm.TU.HIC_ASM_13.1374	yellow	100				
evm.TU.HIC_ASM_13.759	yellow	100				
evm.TU.HIC_ASM_15.1602	yellow	100				
evm.TU.HIC_ASM_15.1825	yellow	100				
evm.TU.HIC_ASM_15.2568	yellow	100				
evm.TU.HIC_ASM_15.2640	yellow	100				
evm.TU.HIC_ASM_16.94	yellow	100				
evm.TU.HIC_ASM_17.1448	yellow	100				
evm.TU.HIC_ASM_18.393	yellow	100				
evm.TU.HIC_ASM_2.1199	yellow	100				
evm.TU.HIC_ASM_2.200	yellow	100				
evm.TU.HIC_ASM_2.592	yellow	100				
evm.TU.HIC_ASM_3.1383	yellow	100				
evm.TU.HIC_ASM_5.907	yellow	100				
evm.TU.HIC_ASM_6.1091	yellow	100				
evm.TU.HIC_ASM_6.137	yellow	100				
evm.TU.HIC_ASM_6.2069	yellow	100				
evm.TU.HIC_ASM_6.2395	yellow	100				
evm.TU.HIC_ASM_6.2810	yellow	100				
evm.TU.HIC_ASM_6.298	yellow	100				
evm.TU.HIC_ASM_6.3428	yellow	100				
evm.TU.HIC_ASM_6.441	yellow	100				
evm.TU.HIC_ASM_7.2173	yellow	100				
evm.TU.HIC_ASM_8.450	yellow	100				
evm.TU.HIC_ASM_8.841	yellow	100				
evm.TU.HIC_ASM_9.1027	yellow	100				
evm.TU.HIC_ASM_9.1424	yellow	100				
evm.TU.ORIGINAL_154.9	yellow	100				
evm.TU.ORIGINAL_200.16	yellow	100				
evm.TU.ORIGINAL_425.4	yellow	100				
PB.78	yellow	100				
evm.TU.HIC_ASM_0.209	black	100				
evm.TU.HIC_ASM_0.585	black	100				
evm.TU.HIC_ASM_0.590	black	100				
evm.TU.HIC_ASM_1.110	black	100				
evm.TU.HIC_ASM_1.1850	black	100				
evm.TU.HIC_ASM_1.291	black	100				
evm.TU.HIC_ASM_1.336	black	100				
evm.TU.HIC_ASM_12.312	black	100				
evm.TU.HIC_ASM_12.800	black	100				
evm.TU.HIC_ASM_13.1197	black	100				
evm.TU.HIC_ASM_13.1198	black	100				
evm.TU.HIC_ASM_13.1265	black	100				
evm.TU.HIC_ASM_13.1298	black	100				
evm.TU.HIC_ASM_14.342	black	100				
evm.TU.HIC_ASM_14.372	black	100				
evm.TU.HIC_ASM_14.492	black	100				
evm.TU.HIC_ASM_15.1224	black	100				
evm.TU.HIC_ASM_15.2311	black	100				
evm.TU.HIC_ASM_15.2639	black	100				
evm.TU.HIC_ASM_15.785	black	100				
evm.TU.HIC_ASM_16.1039	black	100				
evm.TU.HIC_ASM_16.676	black	100				
evm.TU.HIC_ASM_18.1093	black	100				
evm.TU.HIC_ASM_18.420	black	100				
evm.TU.HIC_ASM_18.51	black	100				
evm.TU.HIC_ASM_18.64	black	100				
evm.TU.HIC_ASM_18.788	black	100				
evm.TU.HIC_ASM_2.1221	black	100				
evm.TU.HIC_ASM_2.345	black	100				
evm.TU.HIC_ASM_2.655	black	100				
evm.TU.HIC_ASM_2.893	black	100				
evm.TU.HIC_ASM_3.1131	black	100				
evm.TU.HIC_ASM_3.729	black	100				
evm.TU.HIC_ASM_3.853	black	100				
evm.TU.HIC_ASM_4.889	black	100				
evm.TU.HIC_ASM_5.529	black	100				
evm.TU.HIC_ASM_6.1213	black	100				
evm.TU.HIC_ASM_6.2683	black	100				
evm.TU.HIC_ASM_6.3028	black	100				
evm.TU.HIC_ASM_6.4154	black	100				
evm.TU.HIC_ASM_7.1776	black	100				
evm.TU.HIC_ASM_8.1245	black	100				
evm.TU.HIC_ASM_8.1312	black	100				
evm.TU.HIC_ASM_8.451	black	100				
evm.TU.HIC_ASM_8.628	black	100				
evm.TU.HIC_ASM_9.495	black	100				
evm.TU.ORIGINAL_113.11	black	100				
evm.TU.ORIGINAL_347.2	black	100				
evm.TU.ORIGINAL_488.13	black	100				
PB.17396	black	100				
PB.2901	black	100				
PB.8161	black	100				
PB.22944	black	100				
evm.TU.HIC_ASM_1.149	blue	100				
evm.TU.HIC_ASM_1.1515	blue	100				
evm.TU.HIC_ASM_1.1522	blue	100				
evm.TU.HIC_ASM_1.849	blue	100				
evm.TU.HIC_ASM_10.464	blue	100				
evm.TU.HIC_ASM_10.472	blue	100				
evm.TU.HIC_ASM_10.543	blue	100				
evm.TU.HIC_ASM_10.724	blue	100				
evm.TU.HIC_ASM_10.912	blue	100				
evm.TU.HIC_ASM_11.720	blue	100				
evm.TU.HIC_ASM_11.78	blue	100				
evm.TU.HIC_ASM_12.1	blue	100				
evm.TU.HIC_ASM_12.904	blue	100				
evm.TU.HIC_ASM_13.1402	blue	100				
evm.TU.HIC_ASM_14.580	blue	100				
evm.TU.HIC_ASM_15.1317	blue	100				
evm.TU.HIC_ASM_15.1558	blue	100				
evm.TU.HIC_ASM_15.2403	blue	100				
evm.TU.HIC_ASM_15.81	blue	100				
evm.TU.HIC_ASM_16.1129	blue	100				
evm.TU.HIC_ASM_16.1165	blue	100				
evm.TU.HIC_ASM_16.1417	blue	100				
evm.TU.HIC_ASM_17.1550	blue	100				
evm.TU.HIC_ASM_18.1257	blue	100				
evm.TU.HIC_ASM_18.355	blue	100				
evm.TU.HIC_ASM_18.807	blue	100				
evm.TU.HIC_ASM_18.858	blue	100				
evm.TU.HIC_ASM_2.1314	blue	100				
evm.TU.HIC_ASM_2.774	blue	100				
evm.TU.HIC_ASM_3.1763	blue	100				
evm.TU.HIC_ASM_4.169	blue	100				
evm.TU.HIC_ASM_4.49	blue	100				
evm.TU.HIC_ASM_5.1193	blue	100				
evm.TU.HIC_ASM_6.153	blue	100				
evm.TU.HIC_ASM_6.2121	blue	100				
evm.TU.HIC_ASM_6.214	blue	100				
evm.TU.HIC_ASM_6.2154	blue	100				
evm.TU.HIC_ASM_6.3709	blue	100				
evm.TU.HIC_ASM_6.3802	blue	100				
evm.TU.HIC_ASM_6.3923	blue	100				
evm.TU.HIC_ASM_6.4171	blue	100				
evm.TU.HIC_ASM_6.674	blue	100				
evm.TU.HIC_ASM_7.1794	blue	100				
evm.TU.HIC_ASM_7.1856	blue	100				
evm.TU.HIC_ASM_7.2031	blue	100				
evm.TU.HIC_ASM_7.2167	blue	100				
evm.TU.HIC_ASM_8.1676	blue	100				
evm.TU.HIC_ASM_8.1841	blue	100				
evm.TU.ORIGINAL_200.6	blue	100				
evm.TU.ORIGINAL_352.1	blue	100				
evm.TU.ORIGINAL_378.22	blue	100				
