GeneID	Module	ParentDir		black	1200
evm.TU.HIC_ASM_1.2481	brown	90			
evm.TU.HIC_ASM_1.2482	brown	90			
evm.TU.HIC_ASM_1.2596	brown	90			
evm.TU.HIC_ASM_1.2630	brown	90			
evm.TU.HIC_ASM_1.2648	brown	90			
evm.TU.HIC_ASM_1.2680	brown	90			
evm.TU.HIC_ASM_1.2683	brown	90			
evm.TU.HIC_ASM_1.310	brown	90			
evm.TU.HIC_ASM_1.586	brown	90			
evm.TU.HIC_ASM_1.593	brown	90			
evm.TU.HIC_ASM_1.641	brown	90			
evm.TU.HIC_ASM_1.696	brown	90			
evm.TU.HIC_ASM_1.769	brown	90			
evm.TU.HIC_ASM_1.792	brown	90			
evm.TU.HIC_ASM_1.818	brown	90			
evm.TU.HIC_ASM_1.840	brown	90			
evm.TU.HIC_ASM_1.90	brown	90			
evm.TU.HIC_ASM_1.93	brown	90			
evm.TU.HIC_ASM_1.95	brown	90			
evm.TU.HIC_ASM_10.102	brown	90			
evm.TU.HIC_ASM_10.1028	brown	90			
evm.TU.HIC_ASM_10.1088	brown	90			
evm.TU.HIC_ASM_10.1094	brown	90			
evm.TU.HIC_ASM_10.1109	brown	90			
evm.TU.HIC_ASM_10.1132	brown	90			
evm.TU.HIC_ASM_10.1143	brown	90			
evm.TU.HIC_ASM_10.1180	brown	90			
evm.TU.HIC_ASM_10.174	brown	90			
evm.TU.HIC_ASM_10.229	brown	90			
evm.TU.HIC_ASM_10.312	brown	90			
evm.TU.HIC_ASM_10.335	brown	90			
evm.TU.HIC_ASM_10.481	brown	90			
evm.TU.HIC_ASM_10.561	brown	90			
evm.TU.HIC_ASM_10.562	brown	90			
evm.TU.HIC_ASM_10.659	brown	90			
evm.TU.HIC_ASM_10.817	brown	90			
evm.TU.HIC_ASM_10.830	brown	90			
evm.TU.HIC_ASM_10.909	brown	90			
evm.TU.HIC_ASM_10.96	brown	90			
evm.TU.HIC_ASM_10.97	brown	90			
evm.TU.HIC_ASM_10.978	brown	90			
evm.TU.HIC_ASM_11.1008	brown	90			
evm.TU.HIC_ASM_11.1009	brown	90			
evm.TU.HIC_ASM_11.1029	brown	90			
evm.TU.HIC_ASM_11.117	brown	90			
evm.TU.HIC_ASM_11.1200	brown	90			
evm.TU.HIC_ASM_11.1245	brown	90			
evm.TU.HIC_ASM_11.1404	brown	90			
evm.TU.HIC_ASM_11.1405	brown	90			
evm.TU.HIC_ASM_11.158	brown	90			
evm.TU.HIC_ASM_11.159	brown	90			
evm.TU.HIC_ASM_11.208	brown	90			
evm.TU.HIC_ASM_11.266	brown	90			
evm.TU.HIC_ASM_11.282	brown	90			
evm.TU.HIC_ASM_11.420	brown	90			
evm.TU.HIC_ASM_11.425	brown	90			
evm.TU.HIC_ASM_11.460	brown	90			
evm.TU.HIC_ASM_11.547	brown	90			
evm.TU.HIC_ASM_11.699	brown	90			
evm.TU.HIC_ASM_11.736	brown	90			
evm.TU.HIC_ASM_11.817	brown	90			
evm.TU.HIC_ASM_11.896	brown	90			
evm.TU.HIC_ASM_11.961	brown	90			
evm.TU.HIC_ASM_12.1090	brown	90			
evm.TU.HIC_ASM_12.112	brown	90			
evm.TU.HIC_ASM_12.1261	brown	90			
evm.TU.HIC_ASM_12.1310	brown	90			
evm.TU.HIC_ASM_12.1351	brown	90			
evm.TU.HIC_ASM_12.1359	brown	90			
evm.TU.HIC_ASM_12.137	brown	90			
evm.TU.HIC_ASM_12.16	brown	90			
evm.TU.HIC_ASM_12.174	brown	90			
evm.TU.HIC_ASM_12.260	brown	90			
evm.TU.HIC_ASM_12.262	brown	90			
evm.TU.HIC_ASM_12.293	brown	90			
evm.TU.HIC_ASM_12.350	brown	90			
evm.TU.HIC_ASM_12.36	brown	90			
evm.TU.HIC_ASM_12.374	brown	90			
evm.TU.HIC_ASM_12.41	brown	90			
evm.TU.HIC_ASM_12.436	brown	90			
evm.TU.HIC_ASM_12.53	brown	90			
evm.TU.HIC_ASM_12.565	brown	90			
evm.TU.HIC_ASM_12.678	brown	90			
evm.TU.HIC_ASM_12.70	brown	90			
evm.TU.HIC_ASM_12.814	brown	90			
evm.TU.HIC_ASM_12.825	brown	90			
evm.TU.HIC_ASM_12.880	brown	90			
evm.TU.HIC_ASM_12.89	brown	90			
evm.TU.HIC_ASM_12.896	brown	90			
evm.TU.HIC_ASM_12.929	brown	90			
evm.TU.HIC_ASM_13.1139	brown	90			
evm.TU.HIC_ASM_13.1142	brown	90			
evm.TU.HIC_ASM_13.1266	brown	90			
evm.TU.HIC_ASM_13.1324	brown	90			
evm.TU.HIC_ASM_13.1327	brown	90			
evm.TU.HIC_ASM_13.1335	brown	90			
evm.TU.HIC_ASM_13.1339	brown	90			
evm.TU.HIC_ASM_13.1391	brown	90			
evm.TU.HIC_ASM_13.206	brown	90			
evm.TU.HIC_ASM_13.220	brown	90			
evm.TU.HIC_ASM_13.258	brown	90			
evm.TU.HIC_ASM_13.318	brown	90			
evm.TU.HIC_ASM_13.353	brown	90			
evm.TU.HIC_ASM_13.363	brown	90			
evm.TU.HIC_ASM_13.364	brown	90			
evm.TU.HIC_ASM_13.393	brown	90			
evm.TU.HIC_ASM_13.423	brown	90			
evm.TU.HIC_ASM_13.426	brown	90			
evm.TU.HIC_ASM_13.529	brown	90			
evm.TU.HIC_ASM_13.551	brown	90			
evm.TU.HIC_ASM_13.577	brown	90			
evm.TU.HIC_ASM_13.711	brown	90			
evm.TU.HIC_ASM_13.756	brown	90			
evm.TU.HIC_ASM_13.80	brown	90			
evm.TU.HIC_ASM_14.1061	brown	90			
evm.TU.HIC_ASM_14.1173	brown	90			
evm.TU.HIC_ASM_14.1178_evm.TU.HIC_ASM_14.1179	brown	90			
evm.TU.HIC_ASM_14.1187	brown	90			
evm.TU.HIC_ASM_14.2	brown	90			
evm.TU.HIC_ASM_14.201	brown	90			
evm.TU.HIC_ASM_14.268	brown	90			
evm.TU.HIC_ASM_14.280	brown	90			
evm.TU.HIC_ASM_14.288	brown	90			
evm.TU.HIC_ASM_14.376	brown	90			
evm.TU.HIC_ASM_14.446	brown	90			
evm.TU.HIC_ASM_14.447	brown	90			
evm.TU.HIC_ASM_14.449	brown	90			
evm.TU.HIC_ASM_14.451	brown	90			
evm.TU.HIC_ASM_14.463	brown	90			
evm.TU.HIC_ASM_14.58	brown	90			
evm.TU.HIC_ASM_14.649	brown	90			
evm.TU.HIC_ASM_14.664	brown	90			
evm.TU.HIC_ASM_14.74	brown	90			
evm.TU.HIC_ASM_14.78	brown	90			
evm.TU.HIC_ASM_14.977	brown	90			
evm.TU.HIC_ASM_15.1050	brown	90			
evm.TU.HIC_ASM_15.1075	brown	90			
evm.TU.HIC_ASM_15.1232	brown	90			
evm.TU.HIC_ASM_15.1248	brown	90			
evm.TU.HIC_ASM_15.1262	brown	90			
evm.TU.HIC_ASM_15.1334	brown	90			
evm.TU.HIC_ASM_15.1560	brown	90			
evm.TU.HIC_ASM_15.1586	brown	90			
evm.TU.HIC_ASM_15.1611	brown	90			
evm.TU.HIC_ASM_15.1682_evm.TU.HIC_ASM_15.1684	brown	90			
evm.TU.HIC_ASM_15.1703	brown	90			
evm.TU.HIC_ASM_15.1741	brown	90			
evm.TU.HIC_ASM_15.1751	brown	90			
evm.TU.HIC_ASM_15.1809	brown	90			
evm.TU.HIC_ASM_15.1819	brown	90			
evm.TU.HIC_ASM_15.1865	brown	90			
evm.TU.HIC_ASM_15.1901	brown	90			
evm.TU.HIC_ASM_15.1904	brown	90			
evm.TU.HIC_ASM_15.2010	brown	90			
evm.TU.HIC_ASM_15.213	brown	90			
evm.TU.HIC_ASM_15.2133	brown	90			
evm.TU.HIC_ASM_15.2196	brown	90			
evm.TU.HIC_ASM_15.2256	brown	90			
evm.TU.HIC_ASM_15.2341	brown	90			
evm.TU.HIC_ASM_15.2389	brown	90			
evm.TU.HIC_ASM_15.2435	brown	90			
evm.TU.HIC_ASM_15.2504	brown	90			
evm.TU.HIC_ASM_15.2579	brown	90			
evm.TU.HIC_ASM_15.2627	brown	90			
evm.TU.HIC_ASM_15.2637	brown	90			
evm.TU.HIC_ASM_15.296	brown	90			
evm.TU.HIC_ASM_15.345	brown	90			
evm.TU.HIC_ASM_15.405	brown	90			
evm.TU.HIC_ASM_15.532	brown	90			
evm.TU.HIC_ASM_15.545	brown	90			
evm.TU.HIC_ASM_15.562	brown	90			
evm.TU.HIC_ASM_15.656	brown	90			
evm.TU.HIC_ASM_16.1104	brown	90			
evm.TU.HIC_ASM_16.1176	brown	90			
evm.TU.HIC_ASM_16.1371	brown	90			
evm.TU.HIC_ASM_16.183	brown	90			
evm.TU.HIC_ASM_16.221	brown	90			
evm.TU.HIC_ASM_16.249	brown	90			
evm.TU.HIC_ASM_16.291	brown	90			
evm.TU.HIC_ASM_16.302	brown	90			
evm.TU.HIC_ASM_16.308	brown	90			
evm.TU.HIC_ASM_16.355	brown	90			
evm.TU.HIC_ASM_16.438	brown	90			
evm.TU.HIC_ASM_16.523	brown	90			
evm.TU.HIC_ASM_16.524	brown	90			
evm.TU.HIC_ASM_16.592	brown	90			
evm.TU.HIC_ASM_16.699	brown	90			
evm.TU.HIC_ASM_16.7	brown	90			
evm.TU.HIC_ASM_16.749	brown	90			
evm.TU.HIC_ASM_16.750	brown	90			
evm.TU.HIC_ASM_16.784	brown	90			
evm.TU.HIC_ASM_16.830	brown	90			
evm.TU.HIC_ASM_16.897	brown	90			
evm.TU.HIC_ASM_17.1136	brown	90			
evm.TU.HIC_ASM_17.1160	brown	90			
evm.TU.HIC_ASM_17.1161	brown	90			
evm.TU.HIC_ASM_17.1204	brown	90			
evm.TU.HIC_ASM_17.1266	brown	90			
evm.TU.HIC_ASM_17.1267	brown	90			
evm.TU.HIC_ASM_17.1268	brown	90			
evm.TU.HIC_ASM_17.1312	brown	90			
evm.TU.HIC_ASM_17.136	brown	90			
evm.TU.HIC_ASM_17.1362	brown	90			
evm.TU.HIC_ASM_17.1382	brown	90			
evm.TU.HIC_ASM_17.158	brown	90			
evm.TU.HIC_ASM_17.1602	brown	90			
evm.TU.HIC_ASM_17.180	brown	90			
evm.TU.HIC_ASM_17.38	brown	90			
evm.TU.HIC_ASM_17.417	brown	90			
evm.TU.HIC_ASM_17.425	brown	90			
evm.TU.HIC_ASM_17.436	brown	90			
evm.TU.HIC_ASM_17.530	brown	90			
evm.TU.HIC_ASM_17.565	brown	90			
evm.TU.HIC_ASM_17.593	brown	90			
evm.TU.HIC_ASM_17.634	brown	90			
evm.TU.HIC_ASM_17.654	brown	90			
evm.TU.HIC_ASM_17.656	brown	90			
evm.TU.HIC_ASM_17.829	brown	90			
evm.TU.HIC_ASM_17.830	brown	90			
evm.TU.HIC_ASM_17.855	brown	90			
evm.TU.HIC_ASM_17.909	brown	90			
evm.TU.HIC_ASM_17.95	brown	90			
evm.TU.HIC_ASM_18.1089	brown	90			
evm.TU.HIC_ASM_18.1184	brown	90			
evm.TU.HIC_ASM_18.1205	brown	90			
evm.TU.HIC_ASM_18.210	brown	90			
evm.TU.HIC_ASM_18.262	brown	90			
evm.TU.HIC_ASM_18.327	brown	90			
evm.TU.HIC_ASM_18.430	brown	90			
evm.TU.HIC_ASM_18.455	brown	90			
evm.TU.HIC_ASM_18.556	brown	90			
evm.TU.HIC_ASM_18.590	brown	90			
evm.TU.HIC_ASM_18.591	brown	90			
evm.TU.HIC_ASM_18.593	brown	90			
evm.TU.HIC_ASM_18.644	brown	90			
evm.TU.HIC_ASM_18.692	brown	90			
evm.TU.HIC_ASM_18.827	brown	90			
evm.TU.HIC_ASM_18.831	brown	90			
evm.TU.HIC_ASM_18.878	brown	90			
evm.TU.HIC_ASM_18.94	brown	90			
evm.TU.HIC_ASM_18.946	brown	90			
evm.TU.HIC_ASM_18.947	brown	90			
evm.TU.HIC_ASM_18.948	brown	90			
evm.TU.HIC_ASM_18.955	brown	90			
evm.TU.HIC_ASM_2.1034	brown	90			
evm.TU.HIC_ASM_2.1043	brown	90			
evm.TU.HIC_ASM_2.1058	brown	90			
evm.TU.HIC_ASM_2.1181	brown	90			
evm.TU.HIC_ASM_2.1242	brown	90			
evm.TU.HIC_ASM_2.1300	brown	90			
evm.TU.HIC_ASM_2.149	brown	90			
evm.TU.HIC_ASM_2.218	brown	90			
evm.TU.HIC_ASM_2.254	brown	90			
evm.TU.HIC_ASM_2.357	brown	90			
evm.TU.HIC_ASM_2.394	brown	90			
evm.TU.HIC_ASM_2.402	brown	90			
evm.TU.HIC_ASM_2.447	brown	90			
evm.TU.HIC_ASM_2.467	brown	90			
evm.TU.HIC_ASM_2.49	brown	90			
evm.TU.HIC_ASM_2.522	brown	90			
evm.TU.HIC_ASM_2.532	brown	90			
evm.TU.HIC_ASM_2.533	brown	90			
evm.TU.HIC_ASM_2.534	brown	90			
evm.TU.HIC_ASM_2.539	brown	90			
evm.TU.HIC_ASM_2.556	brown	90			
evm.TU.HIC_ASM_2.559	brown	90			
evm.TU.HIC_ASM_2.664	brown	90			
evm.TU.HIC_ASM_2.979	brown	90			
evm.TU.HIC_ASM_3.1004	brown	90			
evm.TU.HIC_ASM_3.1039	brown	90			
evm.TU.HIC_ASM_3.1052	brown	90			
evm.TU.HIC_ASM_3.1183	brown	90			
evm.TU.HIC_ASM_3.1184	brown	90			
evm.TU.HIC_ASM_3.1197	brown	90			
evm.TU.HIC_ASM_3.1246	brown	90			
evm.TU.HIC_ASM_3.1263	brown	90			
evm.TU.HIC_ASM_3.1322	brown	90			
evm.TU.HIC_ASM_3.1333	brown	90			
evm.TU.HIC_ASM_3.1336	brown	90			
evm.TU.HIC_ASM_3.1445	brown	90			
evm.TU.HIC_ASM_3.1447	brown	90			
evm.TU.HIC_ASM_3.1546	brown	90			
evm.TU.HIC_ASM_3.1589	brown	90			
evm.TU.HIC_ASM_3.162	brown	90			
evm.TU.HIC_ASM_3.1637	brown	90			
evm.TU.HIC_ASM_3.1679	brown	90			
evm.TU.HIC_ASM_3.1680	brown	90			
evm.TU.HIC_ASM_3.1704	brown	90			
evm.TU.HIC_ASM_3.1758	brown	90			
evm.TU.HIC_ASM_3.1777	brown	90			
evm.TU.HIC_ASM_3.1783	brown	90			
evm.TU.HIC_ASM_3.1808	brown	90			
evm.TU.HIC_ASM_3.1809	brown	90			
evm.TU.HIC_ASM_3.1810	brown	90			
evm.TU.HIC_ASM_3.1872	brown	90			
evm.TU.HIC_ASM_3.1983	brown	90			
evm.TU.HIC_ASM_3.1988	brown	90			
evm.TU.HIC_ASM_3.2017	brown	90			
evm.TU.HIC_ASM_3.2018	brown	90			
evm.TU.HIC_ASM_3.2047	brown	90			
evm.TU.HIC_ASM_3.2052	brown	90			
evm.TU.HIC_ASM_3.2076	brown	90			
evm.TU.HIC_ASM_3.243	brown	90			
evm.TU.HIC_ASM_3.378	brown	90			
evm.TU.HIC_ASM_3.385	brown	90			
evm.TU.HIC_ASM_3.425	brown	90			
evm.TU.HIC_ASM_3.492	brown	90			
evm.TU.HIC_ASM_3.494	brown	90			
evm.TU.HIC_ASM_3.507	brown	90			
evm.TU.HIC_ASM_3.71	brown	90			
evm.TU.HIC_ASM_3.725	brown	90			
evm.TU.HIC_ASM_3.742	brown	90			
evm.TU.HIC_ASM_3.772	brown	90			
evm.TU.HIC_ASM_3.773	brown	90			
evm.TU.HIC_ASM_3.871	brown	90			
evm.TU.HIC_ASM_4.1052	brown	90			
evm.TU.HIC_ASM_4.1139	brown	90			
evm.TU.HIC_ASM_4.1155	brown	90			
evm.TU.HIC_ASM_4.1198	brown	90			
evm.TU.HIC_ASM_4.1205	brown	90			
evm.TU.HIC_ASM_4.1225	brown	90			
evm.TU.HIC_ASM_4.1250	brown	90			
evm.TU.HIC_ASM_4.1333	brown	90			
evm.TU.HIC_ASM_4.1453	brown	90			
evm.TU.HIC_ASM_4.1460	brown	90			
evm.TU.HIC_ASM_4.1461	brown	90			
evm.TU.HIC_ASM_4.1486	brown	90			
evm.TU.HIC_ASM_4.1527	brown	90			
evm.TU.HIC_ASM_4.171	brown	90			
evm.TU.HIC_ASM_4.1731	brown	90			
evm.TU.HIC_ASM_4.1741	brown	90			
evm.TU.HIC_ASM_4.1764_evm.TU.HIC_ASM_4.1765	brown	90			
evm.TU.HIC_ASM_4.215	brown	90			
evm.TU.HIC_ASM_4.317	brown	90			
evm.TU.HIC_ASM_4.424	brown	90			
evm.TU.HIC_ASM_4.462	brown	90			
evm.TU.HIC_ASM_4.472	brown	90			
evm.TU.HIC_ASM_4.48	brown	90			
evm.TU.HIC_ASM_4.559	brown	90			
evm.TU.HIC_ASM_4.571	brown	90			
evm.TU.HIC_ASM_4.705	brown	90			
evm.TU.HIC_ASM_4.723	brown	90			
evm.TU.HIC_ASM_4.759	brown	90			
evm.TU.HIC_ASM_4.855	brown	90			
evm.TU.HIC_ASM_4.856	brown	90			
evm.TU.HIC_ASM_4.859	brown	90			
evm.TU.HIC_ASM_4.930	brown	90			
evm.TU.HIC_ASM_4.940	brown	90			
evm.TU.HIC_ASM_4.948	brown	90			
evm.TU.HIC_ASM_5.1033	brown	90			
evm.TU.HIC_ASM_5.1096	brown	90			
evm.TU.HIC_ASM_5.1214	brown	90			
evm.TU.HIC_ASM_5.1337	brown	90			
evm.TU.HIC_ASM_5.274	brown	90			
evm.TU.HIC_ASM_5.275	brown	90			
evm.TU.HIC_ASM_5.357	brown	90			
evm.TU.HIC_ASM_5.693	brown	90			
evm.TU.HIC_ASM_5.695	brown	90			
evm.TU.HIC_ASM_5.716	brown	90			
evm.TU.HIC_ASM_5.73	brown	90			
evm.TU.HIC_ASM_5.751	brown	90			
evm.TU.HIC_ASM_5.768	brown	90			
evm.TU.HIC_ASM_5.776	brown	90			
evm.TU.HIC_ASM_5.83	brown	90			
evm.TU.HIC_ASM_5.91_evm.TU.HIC_ASM_5.92	brown	90			
evm.TU.HIC_ASM_6.1021	brown	90			
evm.TU.HIC_ASM_6.1030	brown	90			
evm.TU.HIC_ASM_6.1075	brown	90			
evm.TU.HIC_ASM_6.1094	brown	90			
evm.TU.HIC_ASM_6.1104	brown	90			
evm.TU.HIC_ASM_6.1164	brown	90			
evm.TU.HIC_ASM_6.1235	brown	90			
evm.TU.HIC_ASM_6.1241	brown	90			
evm.TU.HIC_ASM_6.1451	brown	90			
evm.TU.HIC_ASM_6.1504	brown	90			
evm.TU.HIC_ASM_6.1505	brown	90			
evm.TU.HIC_ASM_6.1521	brown	90			
evm.TU.HIC_ASM_6.1528	brown	90			
evm.TU.HIC_ASM_6.159	brown	90			
evm.TU.HIC_ASM_6.1619	brown	90			
evm.TU.HIC_ASM_6.1620	brown	90			
evm.TU.HIC_ASM_6.1622	brown	90			
evm.TU.HIC_ASM_6.168	brown	90			
evm.TU.HIC_ASM_6.1690	brown	90			
evm.TU.HIC_ASM_6.1700_evm.TU.HIC_ASM_6.1701	brown	90			
evm.TU.HIC_ASM_6.1704	brown	90			
evm.TU.HIC_ASM_6.1770	brown	90			
evm.TU.HIC_ASM_6.1772	brown	90			
evm.TU.HIC_ASM_6.1888	brown	90			
evm.TU.HIC_ASM_6.1902	brown	90			
evm.TU.HIC_ASM_6.1943	brown	90			
evm.TU.HIC_ASM_6.2254	brown	90			
evm.TU.HIC_ASM_6.2278	brown	90			
evm.TU.HIC_ASM_6.2441	brown	90			
evm.TU.HIC_ASM_6.2442	brown	90			
evm.TU.HIC_ASM_6.2480	brown	90			
evm.TU.HIC_ASM_6.2588	brown	90			
evm.TU.HIC_ASM_6.2658	brown	90			
evm.TU.HIC_ASM_6.2663	brown	90			
evm.TU.HIC_ASM_6.2714	brown	90			
evm.TU.HIC_ASM_6.2822	brown	90			
evm.TU.HIC_ASM_6.2824	brown	90			
evm.TU.HIC_ASM_6.2874	brown	90			
evm.TU.HIC_ASM_6.2966	brown	90			
evm.TU.HIC_ASM_6.2978	brown	90			
evm.TU.HIC_ASM_6.2979	brown	90			
evm.TU.HIC_ASM_6.2993	brown	90			
evm.TU.HIC_ASM_6.2994	brown	90			
evm.TU.HIC_ASM_6.3166	brown	90			
evm.TU.HIC_ASM_6.3310	brown	90			
evm.TU.HIC_ASM_6.3357	brown	90			
evm.TU.HIC_ASM_6.3431	brown	90			
evm.TU.HIC_ASM_6.3511	brown	90			
evm.TU.HIC_ASM_6.3618	brown	90			
evm.TU.HIC_ASM_6.3669	brown	90			
evm.TU.HIC_ASM_6.3698	brown	90			
evm.TU.HIC_ASM_6.3826	brown	90			
evm.TU.HIC_ASM_6.3921	brown	90			
evm.TU.HIC_ASM_6.4072	brown	90			
evm.TU.HIC_ASM_6.413	brown	90			
evm.TU.HIC_ASM_6.4132	brown	90			
evm.TU.HIC_ASM_6.4152	brown	90			
evm.TU.HIC_ASM_6.4164	brown	90			
evm.TU.HIC_ASM_6.4195	brown	90			
evm.TU.HIC_ASM_6.440	brown	90			
evm.TU.HIC_ASM_6.525	brown	90			
evm.TU.HIC_ASM_6.529	brown	90			
evm.TU.HIC_ASM_6.586	brown	90			
evm.TU.HIC_ASM_6.590	brown	90			
evm.TU.HIC_ASM_6.63	brown	90			
evm.TU.HIC_ASM_6.65	brown	90			
evm.TU.HIC_ASM_6.798	brown	90			
evm.TU.HIC_ASM_6.8	brown	90			
evm.TU.HIC_ASM_6.809	brown	90			
evm.TU.HIC_ASM_6.839	brown	90			
evm.TU.HIC_ASM_6.904	brown	90			
evm.TU.HIC_ASM_6.947	brown	90			
evm.TU.HIC_ASM_6.948	brown	90			
evm.TU.HIC_ASM_7.1011	brown	90			
evm.TU.HIC_ASM_7.1076	brown	90			
evm.TU.HIC_ASM_7.1083	brown	90			
evm.TU.HIC_ASM_7.1094	brown	90			
evm.TU.HIC_ASM_7.1113	brown	90			
evm.TU.HIC_ASM_7.1133	brown	90			
evm.TU.HIC_ASM_7.1147	brown	90			
evm.TU.HIC_ASM_7.1156	brown	90			
evm.TU.HIC_ASM_7.1211	brown	90			
evm.TU.HIC_ASM_7.1219	brown	90			
evm.TU.HIC_ASM_7.1361	brown	90			
evm.TU.HIC_ASM_7.1369	brown	90			
evm.TU.HIC_ASM_7.1452	brown	90			
evm.TU.HIC_ASM_7.1455	brown	90			
evm.TU.HIC_ASM_7.1502	brown	90			
evm.TU.HIC_ASM_7.1619	brown	90			
evm.TU.HIC_ASM_7.1664	brown	90			
evm.TU.HIC_ASM_7.1706	brown	90			
evm.TU.HIC_ASM_7.1736	brown	90			
evm.TU.HIC_ASM_7.1758	brown	90			
evm.TU.HIC_ASM_7.1775	brown	90			
evm.TU.HIC_ASM_7.1777	brown	90			
evm.TU.HIC_ASM_7.1786	brown	90			
evm.TU.HIC_ASM_7.1788	brown	90			
evm.TU.HIC_ASM_7.1832	brown	90			
evm.TU.HIC_ASM_7.1852	brown	90			
evm.TU.HIC_ASM_7.1912	brown	90			
evm.TU.HIC_ASM_7.1936	brown	90			
evm.TU.HIC_ASM_7.1937	brown	90			
evm.TU.HIC_ASM_7.1940	brown	90			
evm.TU.HIC_ASM_7.2060	brown	90			
evm.TU.HIC_ASM_7.2093	brown	90			
evm.TU.HIC_ASM_7.2142	brown	90			
evm.TU.HIC_ASM_7.2150	brown	90			
evm.TU.HIC_ASM_7.2154	brown	90			
evm.TU.HIC_ASM_7.2171	brown	90			
evm.TU.HIC_ASM_7.2189	brown	90			
evm.TU.HIC_ASM_7.2229	brown	90			
evm.TU.HIC_ASM_7.224_evm.TU.HIC_ASM_7.227	brown	90			
evm.TU.HIC_ASM_7.2432	brown	90			
evm.TU.HIC_ASM_7.38	brown	90			
evm.TU.HIC_ASM_7.401	brown	90			
evm.TU.HIC_ASM_7.539	brown	90			
evm.TU.HIC_ASM_7.541	brown	90			
evm.TU.HIC_ASM_7.644	brown	90			
evm.TU.HIC_ASM_7.696	brown	90			
evm.TU.HIC_ASM_7.745	brown	90			
evm.TU.HIC_ASM_7.860	brown	90			
evm.TU.HIC_ASM_7.881	brown	90			
evm.TU.HIC_ASM_7.976	brown	90			
evm.TU.HIC_ASM_7.995	brown	90			
evm.TU.HIC_ASM_8.1082	brown	90			
evm.TU.HIC_ASM_8.1215	brown	90			
evm.TU.HIC_ASM_8.1274	brown	90			
