GeneID	Module	ParentDir		black	67
evm.TU.HIC_ASM_12.800	tan	96			
evm.TU.HIC_ASM_13.1001	tan	96			
evm.TU.HIC_ASM_13.1142	tan	96			
evm.TU.HIC_ASM_13.1196	tan	96			
evm.TU.HIC_ASM_13.1197	tan	96			
evm.TU.HIC_ASM_13.1198	tan	96			
evm.TU.HIC_ASM_13.1216	tan	96			
evm.TU.HIC_ASM_13.1265	tan	96			
evm.TU.HIC_ASM_13.1266	tan	96			
evm.TU.HIC_ASM_13.1293	tan	96			
evm.TU.HIC_ASM_13.1298	tan	96			
evm.TU.HIC_ASM_13.1335	tan	96			
evm.TU.HIC_ASM_13.284	tan	96			
evm.TU.HIC_ASM_13.426	tan	96			
evm.TU.HIC_ASM_13.551	tan	96			
evm.TU.HIC_ASM_13.603	tan	96			
evm.TU.HIC_ASM_13.652	tan	96			
evm.TU.HIC_ASM_14.1175	tan	96			
evm.TU.HIC_ASM_14.1187	tan	96			
evm.TU.HIC_ASM_14.213	tan	96			
evm.TU.HIC_ASM_14.288	tan	96			
evm.TU.HIC_ASM_14.342	tan	96			
evm.TU.HIC_ASM_14.372	tan	96			
evm.TU.HIC_ASM_14.376	tan	96			
evm.TU.HIC_ASM_14.446	tan	96			
evm.TU.HIC_ASM_14.449	tan	96			
evm.TU.HIC_ASM_14.492	tan	96			
evm.TU.HIC_ASM_14.54	tan	96			
evm.TU.HIC_ASM_14.627	tan	96			
evm.TU.HIC_ASM_14.892	tan	96			
evm.TU.HIC_ASM_14.893	tan	96			
evm.TU.HIC_ASM_15.1224	tan	96			
evm.TU.HIC_ASM_15.1328	tan	96			
evm.TU.HIC_ASM_15.1683	tan	96			
evm.TU.HIC_ASM_15.1751	tan	96			
evm.TU.HIC_ASM_15.2172	tan	96			
evm.TU.HIC_ASM_15.2311	tan	96			
evm.TU.HIC_ASM_15.2480	tan	96			
evm.TU.HIC_ASM_15.2515	tan	96			
evm.TU.HIC_ASM_15.2533	tan	96			
evm.TU.HIC_ASM_15.2579	tan	96			
evm.TU.HIC_ASM_15.2639	tan	96			
evm.TU.HIC_ASM_15.2735	tan	96			
evm.TU.HIC_ASM_15.785	tan	96			
evm.TU.HIC_ASM_15.860	tan	96			
evm.TU.HIC_ASM_15.942	tan	96			
evm.TU.HIC_ASM_16.1039	tan	96			
evm.TU.HIC_ASM_16.1113	tan	96			
evm.TU.HIC_ASM_16.1115	tan	96			
evm.TU.HIC_ASM_16.1314	tan	96			
evm.TU.HIC_ASM_16.1375	tan	96			
evm.TU.HIC_ASM_16.249	tan	96			
evm.TU.HIC_ASM_16.291	tan	96			
evm.TU.HIC_ASM_16.306	tan	96			
evm.TU.HIC_ASM_16.308	tan	96			
evm.TU.HIC_ASM_16.649	tan	96			
evm.TU.HIC_ASM_16.676	tan	96			
evm.TU.HIC_ASM_16.699	tan	96			
evm.TU.HIC_ASM_16.964	tan	96			
evm.TU.HIC_ASM_17.1136	tan	96			
evm.TU.HIC_ASM_17.1161	tan	96			
evm.TU.HIC_ASM_17.1237	tan	96			
evm.TU.HIC_ASM_17.1267	tan	96			
evm.TU.HIC_ASM_17.1268	tan	96			
evm.TU.HIC_ASM_17.338	tan	96			
evm.TU.HIC_ASM_17.368	tan	96			
evm.TU.HIC_ASM_17.483	tan	96			
evm.TU.HIC_ASM_17.510	tan	96			
evm.TU.HIC_ASM_17.565	tan	96			
evm.TU.HIC_ASM_17.634	tan	96			
evm.TU.HIC_ASM_17.654	tan	96			
evm.TU.HIC_ASM_17.830	tan	96			
evm.TU.HIC_ASM_17.909	tan	96			
evm.TU.HIC_ASM_18.1093	tan	96			
evm.TU.HIC_ASM_18.1205	tan	96			
evm.TU.HIC_ASM_18.1212	tan	96			
evm.TU.HIC_ASM_18.210	tan	96			
evm.TU.HIC_ASM_18.420	tan	96			
evm.TU.HIC_ASM_18.51	tan	96			
evm.TU.HIC_ASM_18.591	tan	96			
evm.TU.HIC_ASM_18.64	tan	96			
evm.TU.HIC_ASM_18.733	tan	96			
evm.TU.HIC_ASM_18.788	tan	96			
evm.TU.HIC_ASM_18.878	tan	96			
evm.TU.HIC_ASM_18.947	tan	96			
evm.TU.HIC_ASM_18.955	tan	96			
evm.TU.HIC_ASM_2.1029	tan	96			
evm.TU.HIC_ASM_2.1033	tan	96			
evm.TU.HIC_ASM_2.1212	tan	96			
evm.TU.HIC_ASM_2.1221	tan	96			
evm.TU.HIC_ASM_2.345	tan	96			
evm.TU.HIC_ASM_2.394	tan	96			
evm.TU.HIC_ASM_2.447	tan	96			
evm.TU.HIC_ASM_2.467	tan	96			
evm.TU.HIC_ASM_2.540	tan	96			
evm.TU.HIC_ASM_2.556	tan	96			
evm.TU.HIC_ASM_2.655	tan	96			
evm.TU.HIC_ASM_2.893	tan	96			
evm.TU.HIC_ASM_2.924	tan	96			
evm.TU.HIC_ASM_3.1004	tan	96			
evm.TU.HIC_ASM_3.1109	tan	96			
evm.TU.HIC_ASM_3.1131	tan	96			
evm.TU.HIC_ASM_3.1183	tan	96			
evm.TU.HIC_ASM_3.1239	tan	96			
evm.TU.HIC_ASM_3.1250	tan	96			
evm.TU.HIC_ASM_3.1318	tan	96			
evm.TU.HIC_ASM_3.1319	tan	96			
evm.TU.HIC_ASM_3.1679	tan	96			
evm.TU.HIC_ASM_3.1680	tan	96			
evm.TU.HIC_ASM_3.2076	tan	96			
evm.TU.HIC_ASM_3.243	tan	96			
evm.TU.HIC_ASM_3.329	tan	96			
evm.TU.HIC_ASM_3.50	tan	96			
evm.TU.HIC_ASM_3.507	tan	96			
evm.TU.HIC_ASM_3.71	tan	96			
evm.TU.HIC_ASM_3.728	tan	96			
evm.TU.HIC_ASM_3.729	tan	96			
evm.TU.HIC_ASM_3.853	tan	96			
evm.TU.HIC_ASM_3.871	tan	96			
evm.TU.HIC_ASM_4.1461	tan	96			
evm.TU.HIC_ASM_4.1486	tan	96			
evm.TU.HIC_ASM_4.176	tan	96			
evm.TU.HIC_ASM_4.223	tan	96			
evm.TU.HIC_ASM_4.224	tan	96			
evm.TU.HIC_ASM_4.249	tan	96			
evm.TU.HIC_ASM_4.462	tan	96			
evm.TU.HIC_ASM_4.594	tan	96			
evm.TU.HIC_ASM_4.639	tan	96			
evm.TU.HIC_ASM_4.889	tan	96			
evm.TU.HIC_ASM_4.93	tan	96			
evm.TU.HIC_ASM_5.1038	tan	96			
evm.TU.HIC_ASM_5.1367	tan	96			
evm.TU.HIC_ASM_5.357	tan	96			
evm.TU.HIC_ASM_5.520	tan	96			
evm.TU.HIC_ASM_5.522	tan	96			
evm.TU.HIC_ASM_5.529	tan	96			
evm.TU.HIC_ASM_5.693	tan	96			
evm.TU.HIC_ASM_5.751	tan	96			
evm.TU.HIC_ASM_5.953	tan	96			
evm.TU.HIC_ASM_6.10	tan	96			
evm.TU.HIC_ASM_6.1180	tan	96			
evm.TU.HIC_ASM_6.1213	tan	96			
evm.TU.HIC_ASM_6.1358	tan	96			
evm.TU.HIC_ASM_6.1446	tan	96			
evm.TU.HIC_ASM_6.1521	tan	96			
evm.TU.HIC_ASM_6.1577	tan	96			
evm.TU.HIC_ASM_6.1652	tan	96			
evm.TU.HIC_ASM_6.1704	tan	96			
evm.TU.HIC_ASM_6.1770	tan	96			
evm.TU.HIC_ASM_6.1772	tan	96			
evm.TU.HIC_ASM_6.2101	tan	96			
evm.TU.HIC_ASM_6.2279	tan	96			
evm.TU.HIC_ASM_6.2658	tan	96			
evm.TU.HIC_ASM_6.2683	tan	96			
evm.TU.HIC_ASM_6.2874	tan	96			
evm.TU.HIC_ASM_6.2917	tan	96			
evm.TU.HIC_ASM_6.2978	tan	96			
evm.TU.HIC_ASM_6.2979	tan	96			
evm.TU.HIC_ASM_6.3028	tan	96			
evm.TU.HIC_ASM_6.3166	tan	96			
evm.TU.HIC_ASM_6.3423	tan	96			
evm.TU.HIC_ASM_6.3657	tan	96			
evm.TU.HIC_ASM_6.3772	tan	96			
evm.TU.HIC_ASM_6.3830	tan	96			
evm.TU.HIC_ASM_6.3890	tan	96			
evm.TU.HIC_ASM_6.3992	tan	96			
evm.TU.HIC_ASM_6.3993	tan	96			
evm.TU.HIC_ASM_6.4072	tan	96			
evm.TU.HIC_ASM_6.4152	tan	96			
evm.TU.HIC_ASM_6.4154	tan	96			
evm.TU.HIC_ASM_6.4155	tan	96			
evm.TU.HIC_ASM_6.4167	tan	96			
evm.TU.HIC_ASM_6.529	tan	96			
evm.TU.HIC_ASM_6.56	tan	96			
evm.TU.HIC_ASM_6.57	tan	96			
evm.TU.HIC_ASM_6.625	tan	96			
evm.TU.HIC_ASM_6.63	tan	96			
evm.TU.HIC_ASM_7.1076	tan	96			
evm.TU.HIC_ASM_7.1094	tan	96			
evm.TU.HIC_ASM_7.1193	tan	96			
evm.TU.HIC_ASM_7.1338	tan	96			
evm.TU.HIC_ASM_7.1557	tan	96			
evm.TU.HIC_ASM_7.1619	tan	96			
evm.TU.HIC_ASM_7.1664	tan	96			
evm.TU.HIC_ASM_7.1707	tan	96			
evm.TU.HIC_ASM_7.1776	tan	96			
evm.TU.HIC_ASM_7.1777	tan	96			
evm.TU.HIC_ASM_7.1786	tan	96			
evm.TU.HIC_ASM_7.1979	tan	96			
evm.TU.HIC_ASM_7.2021	tan	96			
evm.TU.HIC_ASM_7.2093	tan	96			
evm.TU.HIC_ASM_7.2142	tan	96			
evm.TU.HIC_ASM_7.2241	tan	96			
evm.TU.HIC_ASM_7.224_evm.TU.HIC_ASM_7.227	tan	96			
evm.TU.HIC_ASM_7.2526	tan	96			
evm.TU.HIC_ASM_7.392	tan	96			
evm.TU.HIC_ASM_7.503	tan	96			
evm.TU.HIC_ASM_7.804	tan	96			
evm.TU.HIC_ASM_7.844	tan	96			
evm.TU.HIC_ASM_7.881	tan	96			
evm.TU.HIC_ASM_7.995	tan	96			
evm.TU.HIC_ASM_8.113	tan	96			
evm.TU.HIC_ASM_8.114	tan	96			
evm.TU.HIC_ASM_8.1245	tan	96			
evm.TU.HIC_ASM_8.1312	tan	96			
evm.TU.HIC_ASM_8.1779	tan	96			
evm.TU.HIC_ASM_8.1842	tan	96			
evm.TU.HIC_ASM_8.301	tan	96			
evm.TU.HIC_ASM_8.433	tan	96			
evm.TU.HIC_ASM_8.435	tan	96			
evm.TU.HIC_ASM_8.451	tan	96			
evm.TU.HIC_ASM_8.628	tan	96			
evm.TU.HIC_ASM_9.1044	tan	96			
evm.TU.HIC_ASM_9.1077	tan	96			
evm.TU.HIC_ASM_9.1150	tan	96			
evm.TU.HIC_ASM_9.1215	tan	96			
evm.TU.HIC_ASM_9.1279	tan	96			
evm.TU.HIC_ASM_9.1503	tan	96			
evm.TU.HIC_ASM_9.1517	tan	96			
evm.TU.HIC_ASM_9.1712	tan	96			
evm.TU.HIC_ASM_9.1752	tan	96			
evm.TU.HIC_ASM_9.233	tan	96			
evm.TU.HIC_ASM_9.272	tan	96			
evm.TU.HIC_ASM_9.399	tan	96			
evm.TU.HIC_ASM_9.441	tan	96			
evm.TU.HIC_ASM_9.495	tan	96			
evm.TU.HIC_ASM_9.781	tan	96			
evm.TU.HIC_ASM_9.823	tan	96			
evm.TU.ORIGINAL_113.11	tan	96			
evm.TU.ORIGINAL_130.1	tan	96			
evm.TU.ORIGINAL_130.7	tan	96			
evm.TU.ORIGINAL_153.14	tan	96			
evm.TU.ORIGINAL_347.2	tan	96			
evm.TU.ORIGINAL_378.20	tan	96			
evm.TU.ORIGINAL_394.4	tan	96			
evm.TU.ORIGINAL_402__FRAGMENT_2.22	tan	96			
evm.TU.ORIGINAL_426.8	tan	96			
evm.TU.ORIGINAL_437__FRAGMENT_2.6	tan	96			
evm.TU.ORIGINAL_488.13	tan	96			
evm.TU.ORIGINAL_494.17	tan	96			
evm.TU.ORIGINAL_505.5	tan	96			
PB.17396	tan	96			
PB.19709	tan	96			
PB.481	tan	96			
PB.638	tan	96			
PB.85	tan	96			
PB.17378	tan	96			
PB.1231	tan	96			
PB.1151	tan	96			
PB.1012	tan	96			
PB.482	tan	96			
PB.5813	tan	96			
PB.2771	tan	96			
PB.11539	tan	96			
PB.11257	tan	96			
PB.2901	tan	96			
PB.3026	tan	96			
PB.2157	tan	96			
PB.854	tan	96			
PB.1125	tan	96			
PB.639	tan	96			
PB.8161	tan	96			
PB.294	tan	96			
PB.295	tan	96			
PB.5820	tan	96			
PB.3305	tan	96			
PB.23586	tan	96			
PB.22944	tan	96			
PB.6919	tan	96			
evm.TU.FRAGSCAFF_104__FRAGMENT_2.3	magenta	96			
evm.TU.HIC_ASM_0.504	magenta	96			
evm.TU.HIC_ASM_0.647	magenta	96			
evm.TU.HIC_ASM_0.713	magenta	96			
evm.TU.HIC_ASM_0.973	magenta	96			
evm.TU.HIC_ASM_1.189	magenta	96			
evm.TU.HIC_ASM_1.2201	magenta	96			
evm.TU.HIC_ASM_11.618	magenta	96			
evm.TU.HIC_ASM_11.831	magenta	96			
evm.TU.HIC_ASM_12.1319	magenta	96			
evm.TU.HIC_ASM_12.486	magenta	96			
evm.TU.HIC_ASM_13.293	magenta	96			
evm.TU.HIC_ASM_13.668	magenta	96			
evm.TU.HIC_ASM_14.178	magenta	96			
evm.TU.HIC_ASM_14.486	magenta	96			
evm.TU.HIC_ASM_14.673	magenta	96			
evm.TU.HIC_ASM_15.1107	magenta	96			
evm.TU.HIC_ASM_15.1226	magenta	96			
evm.TU.HIC_ASM_15.1327	magenta	96			
evm.TU.HIC_ASM_15.1498	magenta	96			
evm.TU.HIC_ASM_15.1931	magenta	96			
evm.TU.HIC_ASM_16.659	magenta	96			
evm.TU.HIC_ASM_17.1349	magenta	96			
evm.TU.HIC_ASM_17.1402	magenta	96			
evm.TU.HIC_ASM_17.22	magenta	96			
evm.TU.HIC_ASM_2.1307	magenta	96			
evm.TU.HIC_ASM_2.368	magenta	96			
evm.TU.HIC_ASM_2.792	magenta	96			
evm.TU.HIC_ASM_3.1790	magenta	96			
evm.TU.HIC_ASM_4.1379	magenta	96			
evm.TU.HIC_ASM_4.1621	magenta	96			
evm.TU.HIC_ASM_4.879	magenta	96			
evm.TU.HIC_ASM_5.1307	magenta	96			
evm.TU.HIC_ASM_5.471	magenta	96			
evm.TU.HIC_ASM_5.525	magenta	96			
evm.TU.HIC_ASM_5.653	magenta	96			
evm.TU.HIC_ASM_5.798	magenta	96			
evm.TU.HIC_ASM_6.1471	magenta	96			
evm.TU.HIC_ASM_6.177	magenta	96			
evm.TU.HIC_ASM_6.1862	magenta	96			
evm.TU.HIC_ASM_6.2095	magenta	96			
evm.TU.HIC_ASM_6.2728	magenta	96			
evm.TU.HIC_ASM_6.2889	magenta	96			
evm.TU.HIC_ASM_6.3508	magenta	96			
evm.TU.HIC_ASM_6.3710	magenta	96			
evm.TU.HIC_ASM_7.1509	magenta	96			
evm.TU.HIC_ASM_7.173	magenta	96			
evm.TU.HIC_ASM_7.554	magenta	96			
evm.TU.HIC_ASM_8.1786_evm.TU.HIC_ASM_8.1787_evm.TU.HIC_ASM_8.1788	magenta	96			
evm.TU.HIC_ASM_9.1762	magenta	96			
evm.TU.HIC_ASM_9.479	magenta	96			
evm.TU.ORIGINAL_378.2	magenta	96			
PB.14258	magenta	96			
PB.20327	magenta	96			
PB.9670	magenta	96			
PB.1463	magenta	96			
PB.3510	magenta	96			
PB.23181	magenta	96			
PB.4847	magenta	96			
PB.2656	magenta	96			
PB.22001	magenta	96			
PB.7943	magenta	96			
evm.TU.FRAGSCAFF_17__FRAGMENT_2.1	brown	96			
evm.TU.FRAGSCAFF_29__FRAGMENT_4.34	brown	96			
evm.TU.FRAGSCAFF_47__FRAGMENT_3.3	brown	96			
evm.TU.FRAGSCAFF_5__FRAGMENT_5.3	brown	96			
evm.TU.FRAGSCAFF_60.8	brown	96			
evm.TU.FRAGSCAFF_75__FRAGMENT_3.13	brown	96			
evm.TU.HIC_ASM_0.1004	brown	96			
evm.TU.HIC_ASM_0.149	brown	96			
evm.TU.HIC_ASM_0.180	brown	96			
evm.TU.HIC_ASM_0.2	brown	96			
evm.TU.HIC_ASM_0.395	brown	96			
evm.TU.HIC_ASM_0.460	brown	96			
evm.TU.HIC_ASM_0.482	brown	96			
evm.TU.HIC_ASM_0.483	brown	96			
evm.TU.HIC_ASM_0.564	brown	96			
evm.TU.HIC_ASM_0.565	brown	96			
evm.TU.HIC_ASM_0.632	brown	96			
evm.TU.HIC_ASM_0.705	brown	96			
evm.TU.HIC_ASM_1.1111	brown	96			
evm.TU.HIC_ASM_1.1563	brown	96			
evm.TU.HIC_ASM_1.1676	brown	96			
evm.TU.HIC_ASM_1.1678	brown	96			
evm.TU.HIC_ASM_1.1802	brown	96			
evm.TU.HIC_ASM_1.2066	brown	96			
evm.TU.HIC_ASM_1.2182	brown	96			
evm.TU.HIC_ASM_1.2308	brown	96			
evm.TU.HIC_ASM_1.232	brown	96			
evm.TU.HIC_ASM_1.2529	brown	96			
evm.TU.HIC_ASM_1.2541	brown	96			
evm.TU.HIC_ASM_1.2542	brown	96			
evm.TU.HIC_ASM_1.442	brown	96			
evm.TU.HIC_ASM_1.518	brown	96			
evm.TU.HIC_ASM_1.538	brown	96			
evm.TU.HIC_ASM_1.559	brown	96			
evm.TU.HIC_ASM_1.641	brown	96			
evm.TU.HIC_ASM_1.71	brown	96			
evm.TU.HIC_ASM_1.816	brown	96			
evm.TU.HIC_ASM_1.969	brown	96			
evm.TU.HIC_ASM_10.156	brown	96			
evm.TU.HIC_ASM_10.354	brown	96			
evm.TU.HIC_ASM_10.357	brown	96			
evm.TU.HIC_ASM_10.382	brown	96			
evm.TU.HIC_ASM_10.383	brown	96			
evm.TU.HIC_ASM_10.441	brown	96			
evm.TU.HIC_ASM_10.463	brown	96			
evm.TU.HIC_ASM_10.551	brown	96			
evm.TU.HIC_ASM_10.804	brown	96			
evm.TU.HIC_ASM_10.982	brown	96			
evm.TU.HIC_ASM_11.1173	brown	96			
evm.TU.HIC_ASM_11.238	brown	96			
evm.TU.HIC_ASM_11.239	brown	96			
evm.TU.HIC_ASM_11.277	brown	96			
evm.TU.HIC_ASM_11.706	brown	96			
evm.TU.HIC_ASM_11.71	brown	96			
evm.TU.HIC_ASM_11.743	brown	96			
evm.TU.HIC_ASM_11.744	brown	96			
evm.TU.HIC_ASM_12.1345	brown	96			
evm.TU.HIC_ASM_12.211	brown	96			
evm.TU.HIC_ASM_12.300	brown	96			
evm.TU.HIC_ASM_12.437	brown	96			
evm.TU.HIC_ASM_12.456	brown	96			
evm.TU.HIC_ASM_12.567	brown	96			
evm.TU.HIC_ASM_12.765	brown	96			
evm.TU.HIC_ASM_12.927	brown	96			
evm.TU.HIC_ASM_12.989	brown	96			
evm.TU.HIC_ASM_13.1020	brown	96			
evm.TU.HIC_ASM_13.1192	brown	96			
evm.TU.HIC_ASM_13.1309	brown	96			
evm.TU.HIC_ASM_13.1374	brown	96			
evm.TU.HIC_ASM_13.181	brown	96			
evm.TU.HIC_ASM_13.491	brown	96			
evm.TU.HIC_ASM_13.675	brown	96			
evm.TU.HIC_ASM_13.759	brown	96			
evm.TU.HIC_ASM_13.94	brown	96			
evm.TU.HIC_ASM_14.1046	brown	96			
evm.TU.HIC_ASM_14.1095	brown	96			
evm.TU.HIC_ASM_14.150	brown	96			
evm.TU.HIC_ASM_14.320	brown	96			
evm.TU.HIC_ASM_14.387	brown	96			
evm.TU.HIC_ASM_14.646	brown	96			
evm.TU.HIC_ASM_14.997	brown	96			
evm.TU.HIC_ASM_15.1202	brown	96			
evm.TU.HIC_ASM_15.1309	brown	96			
evm.TU.HIC_ASM_15.1453	brown	96			
evm.TU.HIC_ASM_15.1555	brown	96			
evm.TU.HIC_ASM_15.1602	brown	96			
evm.TU.HIC_ASM_15.1607	brown	96			
evm.TU.HIC_ASM_15.1825	brown	96			
evm.TU.HIC_ASM_15.1890	brown	96			
evm.TU.HIC_ASM_15.2018	brown	96			
evm.TU.HIC_ASM_15.2435	brown	96			
evm.TU.HIC_ASM_15.2507	brown	96			
evm.TU.HIC_ASM_15.2568	brown	96			
evm.TU.HIC_ASM_15.2618	brown	96			
evm.TU.HIC_ASM_15.2638	brown	96			
evm.TU.HIC_ASM_15.2640	brown	96			
evm.TU.HIC_ASM_15.335	brown	96			
evm.TU.HIC_ASM_16.1327	brown	96			
evm.TU.HIC_ASM_16.1329	brown	96			
evm.TU.HIC_ASM_16.165	brown	96			
evm.TU.HIC_ASM_16.376	brown	96			
evm.TU.HIC_ASM_16.538	brown	96			
evm.TU.HIC_ASM_16.568	brown	96			
evm.TU.HIC_ASM_16.882	brown	96			
evm.TU.HIC_ASM_16.94	brown	96			
evm.TU.HIC_ASM_17.1138	brown	96			
evm.TU.HIC_ASM_17.121	brown	96			
evm.TU.HIC_ASM_17.1448	brown	96			
evm.TU.HIC_ASM_17.1538	brown	96			
evm.TU.HIC_ASM_17.164	brown	96			
evm.TU.HIC_ASM_17.747	brown	96			
evm.TU.HIC_ASM_17.855	brown	96			
evm.TU.HIC_ASM_18.132	brown	96			
evm.TU.HIC_ASM_18.133	brown	96			
evm.TU.HIC_ASM_18.165	brown	96			
evm.TU.HIC_ASM_18.322	brown	96			
evm.TU.HIC_ASM_18.35	brown	96			
evm.TU.HIC_ASM_18.393	brown	96			
evm.TU.HIC_ASM_18.408	brown	96			
evm.TU.HIC_ASM_18.522	brown	96			
evm.TU.HIC_ASM_18.555	brown	96			
evm.TU.HIC_ASM_18.70	brown	96			
evm.TU.HIC_ASM_18.964	brown	96			
evm.TU.HIC_ASM_2.1199	brown	96			
evm.TU.HIC_ASM_2.1381	brown	96			
evm.TU.HIC_ASM_2.1469	brown	96			
evm.TU.HIC_ASM_2.198	brown	96			
evm.TU.HIC_ASM_2.200	brown	96			
evm.TU.HIC_ASM_2.360	brown	96			
evm.TU.HIC_ASM_2.592	brown	96			
evm.TU.HIC_ASM_2.67	brown	96			
evm.TU.HIC_ASM_2.725	brown	96			
evm.TU.HIC_ASM_2.726	brown	96			
evm.TU.HIC_ASM_2.802	brown	96			
evm.TU.HIC_ASM_2.858	brown	96			
evm.TU.HIC_ASM_3.106	brown	96			
evm.TU.HIC_ASM_3.1383	brown	96			
evm.TU.HIC_ASM_3.1429	brown	96			
evm.TU.HIC_ASM_3.1479	brown	96			
evm.TU.HIC_ASM_3.1959	brown	96			
evm.TU.HIC_ASM_3.208	brown	96			
evm.TU.HIC_ASM_3.2095	brown	96			
evm.TU.HIC_ASM_3.212	brown	96			
evm.TU.HIC_ASM_3.2345	brown	96			
evm.TU.HIC_ASM_3.2347	brown	96			
evm.TU.HIC_ASM_3.2348	brown	96			
evm.TU.HIC_ASM_3.432	brown	96			
evm.TU.HIC_ASM_3.644	brown	96			
evm.TU.HIC_ASM_3.749	brown	96			
evm.TU.HIC_ASM_3.750	brown	96			
evm.TU.HIC_ASM_3.855	brown	96			
evm.TU.HIC_ASM_4.1159	brown	96			
evm.TU.HIC_ASM_4.1206	brown	96			
evm.TU.HIC_ASM_4.1209	brown	96			
evm.TU.HIC_ASM_4.1353	brown	96			
evm.TU.HIC_ASM_4.1463	brown	96			
evm.TU.HIC_ASM_4.1653	brown	96			
evm.TU.HIC_ASM_4.1725	brown	96			
evm.TU.HIC_ASM_4.318	brown	96			
evm.TU.HIC_ASM_4.361	brown	96			
evm.TU.HIC_ASM_4.779	brown	96			
evm.TU.HIC_ASM_5.1073	brown	96			
evm.TU.HIC_ASM_5.1074	brown	96			
evm.TU.HIC_ASM_5.1223	brown	96			
evm.TU.HIC_ASM_5.514	brown	96			
evm.TU.HIC_ASM_5.581	brown	96			
evm.TU.HIC_ASM_5.907	brown	96			
evm.TU.HIC_ASM_5.909	brown	96			
evm.TU.HIC_ASM_6.1031	brown	96			
evm.TU.HIC_ASM_6.1046	brown	96			
evm.TU.HIC_ASM_6.1091	brown	96			
evm.TU.HIC_ASM_6.1199	brown	96			
evm.TU.HIC_ASM_6.137	brown	96			
evm.TU.HIC_ASM_6.1387	brown	96			
evm.TU.HIC_ASM_6.1733	brown	96			
evm.TU.HIC_ASM_6.1822	brown	96			
evm.TU.HIC_ASM_6.1903	brown	96			
evm.TU.HIC_ASM_6.2069	brown	96			
evm.TU.HIC_ASM_6.2070	brown	96			
evm.TU.HIC_ASM_6.2226	brown	96			
evm.TU.HIC_ASM_6.2274	brown	96			
evm.TU.HIC_ASM_6.2395	brown	96			
evm.TU.HIC_ASM_6.2523	brown	96			
evm.TU.HIC_ASM_6.2524	brown	96			
evm.TU.HIC_ASM_6.2810	brown	96			
evm.TU.HIC_ASM_6.298	brown	96			
evm.TU.HIC_ASM_6.3064	brown	96			
